t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,x_m,y_m,yaw_deg,volts,perfil,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
107.439,1,0.684,-5.24,3.75,4,77.3,20.56,0.2028,-0.0634,0.204,0.002,-0.151,1.026,-0.155,-47.56,11.46,2,4.06,1,0.343,1.2,-1.83,-1.598,1,4,0.2136,0.1952,0.2173,0.1915
107.506,1,0.68,-5.74,3.55,4,78.5,20.69,0.2238,-0.0734,0.209,-0.0,-0.035,1.037,-0.167,-48.01,11.46,2,4.06,1,0.342,-0.6,-6.03,-4.711,1,4,0.2246,0.1915,0.2265,0.1952
107.538,1,0.677,-5.74,3.31,4,78.7,20.51,0.2192,-0.0588,0.21,-0.002,-0.123,1.04,-0.171,-48.13,11.46,2,4.06,1,0.345,-0.6,-5.57,-1.909,1,4,0.2319,0.1899,0.2264,0.1935
107.573,1,0.679,-6.24,3.19,4,78.4,20.78,0.2263,-0.054,0.216,-0.004,-0.095,1.046,-0.178,-48.36,11.46,2,4.06,1,0.739,3.88,-8.43,2.205,1,5,0.239,0.1955,0.2281,0.201
107.604,1,0.533,-5.99,2.17,3,77.8,20.96,0.2402,-0.0489,0.219,-0.004,-0.031,1.049,-0.181,-48.41,11.46,2,4.06,1,0.349,-1.8,-8.22,0.507,1,4,0.239,0.1955,0.2281,0.201
107.673,1,0.683,-5.74,2.69,4,77.5,20.51,0.223,-0.0144,0.231,-0.001,-0.062,1.059,-0.192,-48.59,11.44,2,3.48,1,0.325,1.8,-7.99,-3.809,1,4,0.2446,0.2225,0.2372,0.2207
107.742,1,0.664,-5.49,2.98,4,78.2,21.04,0.2452,-0.04,0.245,0.001,-0.022,1.072,-0.207,-48.82,11.44,2,3.48,1,0.34,4.21,0.77,2.0,1,4,0.2525,0.2396,0.2525,0.2341
107.805,1,0.681,-5.49,2.35,4,77.1,20.77,0.2658,-0.0585,0.246,0.002,-0.085,1.082,-0.218,-48.99,11.44,2,2.4,1,0.342,4.21,-1.79,-2.863,1,4,0.2559,0.2411,0.2541,0.2318
107.84,1,0.691,-5.49,2.35,4,76.1,20.77,0.2605,-0.0344,0.249,0.001,-0.06,1.085,-0.222,-49.05,11.44,2,2.4,1,0.723,9.21,-2.18,5.673,1,5,0.2596,0.2448,0.2559,0.2374
107.867,1,0.683,-5.24,1.78,4,76.6,20.69,0.2485,-0.0316,0.259,0.002,0.002,1.092,-0.23,-49.1,11.44,2,2.4,1,0.723,9.21,-2.18,5.673,1,5,0.2673,0.2544,0.2673,0.247
108.006,1,0.675,-4.74,1.91,4,78.3,20.69,0.2596,-0.0159,0.267,0.006,-0.079,1.117,-0.258,-49.45,11.45,2,2.07,1,0.349,4.21,-4.16,0.095,1,4,0.2615,0.2652,0.28,0.2615
108.072,1,0.674,-4.24,2.88,4,78.5,20.56,0.2422,-0.0227,0.265,0.002,-0.04,1.127,-0.27,-49.45,11.45,2,2.07,1,0.352,4.21,-2.28,-5.853,1,4,0.2671,0.2652,0.2689,0.2596
108.104,1,0.669,-4.24,1.7,4,79.5,20.52,0.2183,-0.0537,0.265,-0.001,-0.08,1.134,-0.278,-49.56,11.45,2,2.07,1,0.356,4.21,-4.17,0.116,1,4,0.2708,0.2634,0.2671,0.2578
108.14,1,0.675,-3.99,1.7,4,78.4,21.03,0.2322,-0.0188,0.264,-0.001,-0.025,1.138,-0.282,-49.62,11.45,2,2.07,1,0.35,4.21,-5.71,-3.836,1,4,0.2765,0.2599,0.2654,0.2544
108.205,1,0.672,-4.24,1.31,4,78.6,20.56,0.2493,-0.0238,0.26,-0.002,-0.093,1.151,-0.298,-49.85,11.45,2,2.01,1,0.753,33.44,-14.37,0.0,0,5,0.2689,0.2485,0.2671,0.2541
108.272,1,0.665,-4.49,1.25,4,78.0,21.03,0.2319,-0.0047,0.255,-0.0,-0.084,1.161,-0.31,-50.08,11.45,2,2.01,1,0.773,6.79,-7.81,1.66,1,5,0.2621,0.2436,0.2658,0.2492
108.302,1,0.668,-4.74,0.8,4,77.5,20.52,0.2459,-0.0015,0.254,0.002,-0.021,1.168,-0.318,-50.19,11.45,2,2.01,1,0.795,5.33,-8.96,1.405,1,5,0.2602,0.2455,0.2658,0.2473
108.341,1,0.672,-3.99,0.35,4,78.1,20.89,0.2601,0.0155,0.253,0.001,0.026,1.171,-0.322,-50.13,11.45,2,2.01,1,0.731,35.87,-15.48,0.0,0,5,0.2602,0.2455,0.2621,0.2436
108.404,1,0.685,-4.49,0.62,4,75.2,20.56,0.2808,0.0216,0.25,0.002,0.042,1.184,-0.337,-50.42,11.45,2,0.43,1,0.774,4.85,-7.58,-2.974,1,5,0.2504,0.2467,0.2578,0.2448
108.504,1,0.665,-3.74,0.5,4,76.6,20.51,0.3096,0.0161,0.269,0.002,0.028,1.201,-0.358,-50.36,11.45,2,0.43,1,0.768,9.69,-2.71,0.606,1,5,0.2642,0.2735,0.2679,0.2698
108.639,1,0.684,-2.99,0.6,4,77.4,20.89,0.2813,0.0145,0.304,0.003,0.007,1.224,-0.385,-50.31,11.45,2,0.12,1,0.338,9.01,-0.88,-3.829,1,4,0.2967,0.3097,0.3042,0.3042
108.706,1,0.677,-2.99,0.6,4,77.4,20.89,0.2836,0.0023,0.311,0.003,0.016,1.241,-0.405,-50.42,11.45,2,0.12,1,0.339,9.01,-0.89,-3.829,1,4,0.3086,0.3122,0.3159,0.3086
108.804,1,0.691,-3.24,0.28,4,74.9,20.95,0.3,0.0028,0.304,0.0,0.033,1.26,-0.428,-50.53,11.45,2,0.52,1,0.346,7.81,-2.09,-3.838,1,4,0.3067,0.2994,0.3086,0.3012
108.839,1,0.686,-2.99,0.6,4,75.5,20.89,0.276,0.0193,0.303,0.0,-0.087,1.264,-0.433,-50.59,11.45,2,0.52,1,0.34,9.01,-0.86,-3.829,1,4,0.3078,0.2986,0.3078,0.2986
108.97,1,0.655,-3.74,0.64,4,76.6,20.78,0.2989,0.0032,0.29,-0.001,-0.031,1.289,-0.463,-50.82,11.45,2,0.52,1,0.347,7.21,1.25,-2.733,1,4,0.2886,0.2922,0.285,0.2922
109.002,1,0.67,-3.74,0.09,4,75.4,20.95,0.2942,0.011,0.285,0.0,0.062,1.292,-0.468,-50.76,11.45,2,0.52,1,0.361,7.21,-1.15,0.102,1,4,0.2822,0.2876,0.284,0.2876
109.104,1,0.682,-3.49,-0.16,4,77.7,21.03,0.3245,0.0307,0.295,-0.003,-0.035,1.314,-0.495,-50.76,11.46,2,0.52,1,0.724,59.62,-18.75,0.0,0,5,0.2967,0.2949,0.2893,0.3004
109.203,1,0.519,-2.99,-0.04,3,76.5,20.96,0.2645,0.037,0.312,0.001,-0.01,1.334,-0.519,-50.76,11.46,2,0.64,1,0.333,8.41,0.85,-2.066,1,4,0.3023,0.3153,0.3004,0.3134
109.303,1,0.527,-2.5,0.03,3,77.2,20.81,0.2358,0.0275,0.291,0.006,0.001,1.353,-0.542,-50.71,11.46,2,0.64,1,0.361,9.01,-0.4,-1.288,1,4,0.2853,0.2964,0.2964,0.2853
109.405,1,0.535,-1.75,0.21,3,75.4,20.46,0.2323,0.0206,0.264,0.005,-0.068,1.37,-0.562,-50.82,11.46,2,0.98,1,0.384,9.62,-1.76,-1.37,1,4,0.2671,0.2634,0.2745,0.2522
109.438,1,0.501,-2.0,-0.15,3,70.9,20.96,0.2272,0.0061,0.258,0.007,-0.113,1.374,-0.565,-50.94,11.46,2,0.98,1,0.854,12.12,-0.39,4.603,1,5,0.2559,0.2596,0.2708,0.2448
109.472,1,0.58,-2.0,-0.11,4,70.2,20.7,0.215,0.0212,0.249,0.011,0.002,1.38,-0.573,-51.05,11.46,2,0.98,1,0.864,11.63,-2.72,5.922,1,5,0.2411,0.2504,0.2689,0.2355
109.533,1,0.609,-2.0,-0.58,4,68.8,20.21,0.1981,0.0206,0.238,0.01,-0.056,1.389,-0.583,-51.22,11.46,2,0.98,1,0.893,10.18,-2.03,2.704,1,5,0.2337,0.2355,0.2596,0.2226
109.57,1,0.522,-2.25,-0.56,3,70.7,20.46,0.2123,0.0352,0.226,0.009,-0.04,1.395,-0.59,-51.39,11.46,2,0.98,1,0.928,7.27,-2.04,-2.76,1,5,0.2207,0.2226,0.2467,0.2133
109.601,1,0.643,-2.5,-0.62,4,70.6,19.95,0.2262,0.0386,0.219,0.01,-0.04,1.398,-0.593,-51.45,11.44,2,1.83,1,0.935,6.3,-3.65,-3.307,1,5,0.217,0.2188,0.2392,0.2021
109.703,1,0.619,-2.5,-1.1,4,69.6,20.08,0.1849,0.0401,0.208,0.002,0.069,1.414,-0.612,-51.51,11.44,2,1.83,1,0.919,6.3,-5.69,-2.816,1,5,0.2056,0.2112,0.2093,0.2056
109.802,1,0.691,-2.25,-0.94,4,72.0,20.16,0.1809,0.0524,0.199,0.003,-0.012,1.424,-0.624,-51.45,11.44,2,1.83,1,0.899,7.27,-4.71,-5.205,1,5,0.1892,0.2077,0.1966,0.2021
109.832,1,0.713,-2.0,-0.77,4,74.8,20.0,0.1693,0.0437,0.188,0.002,0.086,1.428,-0.63,-51.39,11.44,2,-0.44,1,0.899,7.27,-4.71,-5.205,1,5,0.1743,0.191,0.1892,0.1966
109.898,1,0.688,-2.25,-0.33,4,71.4,20.16,0.1386,0.034,0.176,0.005,-0.024,1.435,-0.638,-51.28,11.44,2,-0.44,1,0.873,8.24,-3.51,-6.813,1,5,0.1649,0.1834,0.1778,0.176
109.932,1,0.69,-1.75,-0.82,4,72.1,20.16,0.1266,0.0272,0.17,0.001,-0.037,1.439,-0.643,-51.34,11.44,2,-0.44,1,0.873,8.24,-3.51,-6.813,1,5,0.169,0.1763,0.1671,0.169
110.002,1,0.645,-1.75,-1.29,4,74.0,20.16,0.1338,0.0322,0.152,-0.005,0.017,1.444,-0.65,-51.34,11.44,2,-0.44,1,0.856,11.63,4.63,-3.69,1,5,0.1564,0.151,0.1437,0.1583
110.039,1,0.546,-2.25,-0.2,3,73.8,19.85,0.1477,0.0448,0.14,-0.001,-0.015,1.448,-0.654,-51.28,11.48,2,-2.74,1,0.821,14.06,8.85,-4.557,1,5,0.1394,0.1413,0.1376,0.1431
110.104,1,0.637,-2.75,-0.8,4,74.3,20.16,0.1688,0.0263,0.128,-0.001,-0.008,1.454,-0.662,-51.39,11.48,2,-2.74,1,0.858,14.06,12.98,-0.419,1,5,0.1298,0.1261,0.1261,0.128
110.203,1,0.644,-2.25,-1.17,4,71.9,19.87,0.2038,0.0495,0.131,-0.002,0.139,1.462,-0.673,-51.11,11.48,2,-2.74,1,0.827,15.03,14.66,2.63,1,5,0.1247,0.1302,0.1174,0.1394
110.24,1,0.649,-1.25,-1.26,4,73.9,20.16,0.2179,0.0559,0.136,-0.003,0.208,1.464,-0.675,-50.88,11.48,2,-2.37,1,0.814,15.99,15.69,2.63,1,5,0.1283,0.1429,0.1228,0.1484
110.27,1,0.649,-1.25,-0.5,4,74.3,20.16,0.2248,0.0472,0.151,-0.003,0.106,1.468,-0.681,-50.76,11.48,2,-2.37,1,0.817,16.96,19.0,0.0,0,5,0.1396,0.1616,0.1341,0.169
110.303,1,0.54,-0.75,0.17,3,73.8,19.85,0.2388,0.0254,0.169,-0.005,0.094,1.472,-0.686,-50.53,11.48,2,-2.37,1,0.816,16.96,17.41,0.0,0,5,0.1574,0.1815,0.1463,0.1889
110.403,1,0.544,0.5,0.74,3,73.6,19.59,0.2155,-0.0001,0.208,-0.005,-0.04,1.485,-0.703,-50.19,11.48,2,-2.37,1,0.762,13.57,20.11,0.0,0,5,0.2003,0.217,0.1892,0.2244
110.503,1,0.553,1.5,0.37,3,76.3,19.85,0.2496,-0.0324,0.212,-0.004,-0.05,1.499,-0.719,-50.02,11.48,2,2.3,1,0.749,10.66,21.95,0.0,0,5,0.2139,0.2121,0.2048,0.2175
110.606,1,0.547,1.5,0.37,3,77.2,19.85,0.1931,-0.0263,0.23,-0.001,-0.046,1.514,-0.737,-50.13,11.48,2,6.3,1,0.731,5.33,30.52,0.0,0,5,0.2318,0.2244,0.2337,0.2318
110.698,1,0.544,1.75,0.79,3,77.1,19.85,0.1332,-0.022,0.221,0.001,-0.062,1.525,-0.751,-50.25,11.48,2,6.3,1,0.727,4.36,34.91,0.0,0,5,0.2325,0.2178,0.2252,0.2067
110.732,1,0.543,1.25,0.93,3,77.1,20.2,0.1212,-0.0325,0.215,0.002,-0.123,1.531,-0.757,-50.53,11.48,2,6.3,1,0.727,4.36,34.91,0.0,0,5,0.2196,0.2067,0.227,0.2067
110.77,1,0.538,1.25,0.22,3,77.5,20.2,0.12,-0.0285,0.205,0.005,-0.064,1.536,-0.763,-50.71,11.48,2,6.3,1,0.732,-0.48,43.68,0.0,0,5,0.2003,0.1947,0.2244,0.2003
110.8,1,0.541,1.25,0.31,3,75.6,20.44,0.12,-0.0151,0.2,0.005,-0.088,1.538,-0.766,-50.76,11.48,2,6.3,1,0.762,-3.39,46.04,0.0,0,5,0.1947,0.1855,0.2244,0.1966
110.897,1,0.542,0.25,-0.56,3,76.2,20.2,0.12,-0.0171,0.18,0.007,-0.079,1.55,-0.78,-51.34,11.48,2,10.45,1,0.763,-6.3,49.98,0.0,0,5,0.1984,0.1743,0.2003,0.1484
110.932,1,0.543,-0.25,-0.06,3,77.7,20.44,0.12,0.012,0.167,0.009,-0.162,1.554,-0.784,-51.62,11.48,2,10.45,1,0.763,-6.3,49.98,0.0,0,5,0.1892,0.1651,0.1873,0.128
111.002,1,0.531,-0.75,-1.16,3,76.5,20.46,0.12,0.0058,0.153,0.011,-0.088,1.563,-0.793,-52.31,11.49,2,16.71,1,0.8,-19.87,45.86,0.0,0,5,0.1576,0.1391,0.1873,0.1261
111.07,1,0.48,-1.25,-4.14,3,77.6,20.46,0.12,0.0313,0.14,0.011,-0.116,1.568,-0.799,-52.6,11.49,2,16.71,1,0.819,-21.33,44.86,0.0,0,5,0.1428,0.1205,0.1817,0.115
111.102,1,0.499,-1.75,-3.86,3,78.0,20.46,0.12,0.0934,0.132,0.01,-0.043,1.571,-0.803,-52.83,11.49,2,16.71,1,0.81,-23.27,42.95,0.0,0,5,0.1428,0.1168,0.1762,0.1076
111.3,1,0.521,-2.99,1.33,4,80.9,27.26,0.12,0.0902,0.114,0.007,0.007,1.585,-0.82,-53.23,11.49,2,18.87,1,0.82,-15.03,37.66,0.0,0,5,0.0977,0.1143,0.1272,0.1161
111.37,1,0.487,-2.5,4.99,4,80.9,27.96,0.12,0.0046,0.111,-0.001,0.071,1.589,-0.825,-53.06,11.49,2,18.87,1,0.818,-10.66,31.54,0.0,0,5,0.1082,0.1156,0.1046,0.1156
111.402,1,0.485,-2.5,8.06,4,81.0,29.13,0.12,-0.0723,0.108,-0.004,0.01,1.592,-0.829,-52.94,11.49,2,18.87,1,0.825,-10.66,30.87,0.0,0,5,0.1122,0.1214,0.0864,0.1122
111.5,1,0.309,-5.99,18.29,3,83.2,32.44,0.12,-0.1315,0.1,-0.002,0.021,1.596,-0.835,-52.77,11.49,2,25.27,1,0.828,-15.03,13.52,0.0,0,5,0.0933,0.1094,0.0879,0.1112
111.601,1,0.479,-4.24,25.24,4,85.1,26.91,0.12,-0.2909,0.098,-0.0,-0.049,1.603,-0.844,-52.94,11.49,2,25.27,1,0.868,-20.36,-6.73,7.677,1,5,0.0979,0.0905,0.1072,0.0961
111.7,1,0.591,-2.99,27.87,5,85.2,26.95,0.12,-0.4454,0.102,-0.005,-0.147,1.608,-0.851,-53.34,11.5,2,35.48,1,0.835,-28.11,-25.77,0.0,0,5,0.126,0.0908,0.1037,0.0871
111.737,1,0.631,-2.99,28.51,5,84.8,28.95,0.12,-0.5101,0.104,-0.007,-0.206,1.611,-0.856,-53.92,11.5,2,35.48,1,0.91,-31.02,-34.07,0.0,0,5,0.1391,0.0742,0.1187,0.0835
111.802,1,0.634,-5.24,29.82,5,82.8,32.44,0.12,-0.5204,0.11,-0.012,-0.294,1.614,-0.862,-54.77,11.5,2,35.48,1,0.913,-37.81,-42.14,0.0,0,5,0.1565,0.0479,0.1473,0.0884
111.898,1,0.697,-4.99,27.19,5,82.2,28.95,0.12,-0.5206,0.109,-0.021,-0.391,1.618,-0.871,-56.44,11.5,2,41.85,1,0.936,-41.68,-49.03,0.0,0,5,0.1873,0.0275,0.1488,0.0735
111.97,1,0.652,-8.24,24.7,5,81.2,30.59,0.12,-0.4744,0.112,-0.013,-0.362,1.622,-0.879,-58.04,11.5,2,41.85,1,0.931,-40.23,-50.77,0.0,0,5,0.1928,0.0331,0.1653,0.0569
112.006,1,0.648,-3.49,20.82,5,81.1,22.19,0.12,-0.3889,0.113,-0.009,-0.4,1.624,-0.883,-58.9,11.5,2,41.85,1,0.931,-40.23,-50.77,0.0,0,5,0.1922,0.0407,0.1663,0.0517
112.101,1,0.667,-5.74,19.5,5,80.9,21.6,0.12,-0.3705,0.105,-0.007,-0.335,1.628,-0.89,-60.68,11.52,2,31.27,1,0.926,-29.08,-37.0,0.0,0,5,0.1778,0.037,0.1574,0.0463
112.202,1,0.656,-6.24,17.19,5,79.7,21.6,0.12,-0.3192,0.11,0.0,-0.294,1.633,-0.9,-62.57,11.52,2,31.27,1,0.917,-21.33,-24.07,0.0,0,5,0.1618,0.0515,0.1692,0.057
112.232,1,0.675,-6.24,17.02,5,79.0,21.6,0.12,-0.2693,0.107,0.0,-0.275,1.635,-0.904,-63.25,11.52,2,19.27,1,0.917,-21.33,-24.07,0.0,0,5,0.1563,0.057,0.1581,0.057
112.297,1,0.669,-6.24,15.87,5,80.2,21.6,0.12,-0.268,0.108,0.002,-0.206,1.638,-0.91,-64.11,11.52,2,19.27,1,0.858,-15.51,-14.55,2.502,1,5,0.1556,0.0667,0.1537,0.0556
112.364,1,0.677,-6.24,14.88,5,78.4,21.46,0.12,-0.2468,0.11,0.002,-0.295,1.642,-0.918,-65.32,11.52,2,19.27,1,0.817,-7.27,1.7,5.947,1,5,0.1502,0.0686,0.1558,0.0668
112.395,1,0.684,-6.24,14.25,5,78.2,21.46,0.12,-0.2279,0.109,0.0,-0.244,1.643,-0.92,-65.6,11.52,2,19.27,1,0.817,-7.27,1.7,5.947,1,5,0.1484,0.0668,0.1521,0.0686
112.496,1,0.706,-5.49,12.72,5,79.7,20.96,0.12,-0.2163,0.109,0.005,-0.179,1.647,-0.929,-66.63,11.52,2,7.27,1,0.78,5.82,21.11,0.0,0,5,0.1472,0.0736,0.1544,0.061
112.571,1,0.765,-5.49,12.37,5,77.8,20.96,0.12,-0.1955,0.113,0.0,-0.136,1.651,-0.937,-67.38,11.52,2,7.27,1,0.823,8.72,30.62,0.0,0,5,0.1383,0.0862,0.14,0.0862
112.602,1,0.606,-5.74,12.05,4,77.8,21.14,0.12,-0.1882,0.109,-0.006,-0.201,1.652,-0.941,-67.9,11.52,2,7.27,1,0.82,8.24,31.48,0.0,0,5,0.1371,0.0815,0.1241,0.0945
112.696,1,0.697,-4.49,10.83,5,80.7,20.96,0.12,-0.1788,0.11,0.001,-0.186,1.656,-0.949,-68.47,11.54,2,6.04,1,0.819,9.21,28.74,0.0,0,5,0.1362,0.0865,0.1362,0.081
112.771,1,0.778,-4.24,10.67,5,78.5,20.46,0.12,-0.1695,0.112,0.006,-0.158,1.659,-0.958,-69.27,11.54,2,6.04,1,0.819,8.24,26.02,0.0,0,5,0.1316,0.0877,0.1481,0.0804
112.803,1,0.768,-3.74,10.57,5,77.8,20.46,0.12,-0.1684,0.106,0.005,-0.138,1.661,-0.961,-69.56,11.54,2,6.04,1,0.819,8.24,26.02,0.0,0,5,0.1295,0.0802,0.1404,0.0729
112.902,1,0.794,-3.24,11.0,5,77.6,20.46,0.12,-0.17,0.115,0.005,-0.235,1.665,-0.972,-70.47,11.54,2,9.89,1,0.806,2.91,15.67,3.741,1,5,0.1391,0.0946,0.1447,0.0816
112.996,1,0.691,-3.74,9.5,5,77.2,20.44,0.12,-0.1824,0.108,0.006,-0.17,1.669,-0.98,-71.33,11.54,2,9.89,1,0.818,-1.45,1.04,-1.001,1,5,0.128,0.0816,0.1465,0.0742
113.067,1,0.674,-3.24,8.08,5,77.9,20.81,0.12,-0.1475,0.108,0.005,-0.157,1.672,-0.988,-72.19,11.56,2,14.24,1,0.852,-10.18,-19.21,0.0,0,5,0.1332,0.0814,0.1443,0.074
113.102,1,0.694,-2.99,7.96,5,76.5,20.96,0.12,-0.1264,0.112,0.005,-0.168,1.673,-0.992,-72.54,11.56,2,14.24,1,0.862,-9.69,-20.72,0.0,0,5,0.1371,0.0815,0.1519,0.0759
113.196,1,0.674,-2.75,6.86,5,77.4,20.46,0.12,-0.126,0.11,0.01,-0.097,1.677,-1.0,-73.28,11.56,2,14.24,1,0.85,-8.72,-22.65,0.0,0,5,0.1335,0.0964,0.1447,0.0668
113.238,1,0.673,-2.99,6.63,5,77.5,20.96,0.12,-0.1077,0.11,0.009,-0.13,1.678,-1.005,-73.57,11.56,2,10.36,1,0.843,-5.82,-14.93,0.0,0,5,0.1315,0.0963,0.1408,0.0704
113.268,1,0.655,-3.24,6.34,5,77.5,20.46,0.12,-0.0999,0.11,0.005,-0.199,1.679,-1.009,-74.03,11.56,2,10.36,1,0.838,-4.85,-15.83,0.0,0,5,0.1293,0.0868,0.1423,0.0813
113.296,1,0.66,-3.24,6.02,5,78.2,20.81,0.12,-0.0914,0.113,0.002,-0.155,1.68,-1.011,-74.2,11.56,2,10.36,1,0.838,-4.85,-15.83,0.0,0,5,0.1324,0.0864,0.1434,0.0883
113.395,1,0.699,-2.75,5.11,5,78.0,20.46,0.12,-0.0856,0.113,0.008,-0.076,1.684,-1.022,-74.89,11.56,2,10.36,1,0.808,1.45,-5.9,0.0,0,5,0.128,0.102,0.1391,0.0816
113.466,1,0.679,-2.99,5.18,5,77.8,20.96,0.12,-0.0741,0.118,0.003,-0.115,1.686,-1.03,-75.23,11.56,2,6.0,1,0.827,1.94,-3.92,0.0,0,5,0.1297,0.1019,0.1408,0.1
113.502,1,0.692,-2.75,5.01,5,77.4,20.46,0.12,-0.072,0.12,0.003,-0.094,1.688,-1.035,-75.46,11.56,2,6.0,1,0.813,2.91,-5.65,0.0,0,5,0.1308,0.1003,0.1415,0.1003
113.602,1,0.722,-2.75,4.42,5,77.0,20.46,0.12,-0.0714,0.119,0.003,-0.066,1.691,-1.046,-76.15,11.56,2,6.0,1,0.836,5.82,-0.01,0.0,0,5,0.1334,0.1037,0.1408,0.1
113.633,1,0.725,-2.75,4.29,5,77.9,20.46,0.12,-0.0601,0.119,0.002,-0.078,1.692,-1.051,-76.32,11.57,2,4.37,1,0.832,5.82,-0.75,0.0,0,5,0.128,0.0983,0.1428,0.102
113.667,1,0.73,-2.75,4.39,5,77.5,20.46,0.12,-0.0576,0.119,0.001,-0.051,1.692,-1.053,-76.38,11.57,2,4.37,1,0.838,5.82,-2.23,0.0,0,5,0.1315,0.0982,0.1426,0.1056
113.696,1,0.734,-2.75,3.8,5,77.7,20.46,0.12,-0.0593,0.12,0.001,-0.104,1.693,-1.056,-76.49,11.57,2,4.37,1,0.838,5.82,-2.23,0.0,0,5,0.1307,0.1031,0.1381,0.1068
113.766,1,0.749,-2.99,4.24,5,79.1,20.96,0.12,-0.048,0.116,0.0,-0.029,1.696,-1.067,-76.89,11.57,2,4.37,1,0.818,5.33,-5.61,0.0,0,5,0.1331,0.1149,0.1185,0.0985
113.798,1,0.748,-2.99,4.15,5,79.1,20.96,0.12,-0.0535,0.116,0.0,-0.029,1.696,-1.067,-76.89,11.57,2,4.37,1,0.831,4.85,-4.82,0.0,0,5,0.1331,0.1149,0.1185,0.0985
113.866,1,0.734,-2.99,3.39,5,79.6,20.96,0.12,-0.052,0.116,-0.002,-0.045,1.698,-1.077,-77.23,11.57,2,3.42,1,0.84,4.36,-8.2,0.0,0,5,0.1269,0.103,0.125,0.1103
113.899,1,0.729,-3.24,3.67,5,80.3,20.46,0.12,-0.0378,0.116,-0.003,-0.044,1.698,-1.079,-77.23,11.57,2,3.42,1,0.831,4.36,-8.51,0.0,0,5,0.1261,0.0983,0.128,0.1131
113.967,1,0.749,-2.99,3.27,5,80.1,20.96,0.12,-0.0403,0.117,-0.003,-0.058,1.7,-1.088,-77.52,11.57,2,3.42,1,0.798,6.79,-11.09,0.0,0,5,0.1298,0.1001,0.128,0.1094
113.994,1,0.746,-2.75,3.07,5,80.9,20.46,0.12,-0.036,0.117,-0.002,-0.03,1.7,-1.09,-77.58,11.57,2,3.42,1,0.798,6.79,-11.09,0.0,0,5,0.1298,0.1039,0.1261,0.1094
114.066,1,0.736,-2.75,3.16,5,79.7,20.46,0.12,-0.0347,0.121,0.001,-0.018,1.703,-1.1,-77.75,11.59,2,2.16,1,0.843,8.72,-4.51,0.0,0,5,0.1317,0.1187,0.1261,0.1094
114.099,1,0.749,-2.75,3.06,5,79.0,20.46,0.12,-0.0361,0.122,-0.001,-0.134,1.703,-1.102,-77.86,11.59,2,2.16,1,0.837,8.72,-4.63,0.0,0,5,0.1317,0.115,0.128,0.115
114.199,1,0.762,-2.5,3.22,5,79.0,20.96,0.12,-0.0339,0.121,0.0,-0.048,1.705,-1.114,-78.21,11.59,2,2.16,1,0.828,8.24,-6.91,0.0,0,5,0.1298,0.1094,0.1317,0.1113
114.237,1,0.76,-2.25,3.39,5,79.0,20.81,0.12,-0.0398,0.12,0.003,-0.107,1.707,-1.121,-78.32,11.59,2,0.41,1,0.837,8.72,-7.88,0.0,0,5,0.1224,0.115,0.1298,0.1113
114.302,1,0.632,-2.5,3.97,5,79.3,20.96,0.12,-0.0456,0.123,0.002,-0.075,1.709,-1.128,-78.5,11.59,2,0.41,1,0.846,10.18,-1.1,-5.096,1,5,0.1224,0.115,0.1335,0.1113
114.366,1,0.75,-2.5,1.84,5,79.6,20.96,0.12,-0.0533,0.125,0.0,-0.097,1.711,-1.138,-78.9,11.59,2,0.41,1,0.85,9.69,-2.78,-3.999,1,5,0.1334,0.1111,0.1389,0.1148
114.398,1,0.695,-2.5,2.24,5,79.3,20.96,0.1338,-0.0162,0.125,0.0,-0.097,1.711,-1.138,-78.9,11.59,2,0.41,1,0.848,9.21,-3.08,-5.152,1,5,0.1334,0.1111,0.1389,0.1148
114.433,1,0.665,-2.5,1.47,5,78.2,20.96,0.1409,-0.0269,0.121,0.001,-0.043,1.712,-1.143,-79.01,11.59,2,-2.01,1,0.848,9.21,-3.08,-5.152,1,5,0.1286,0.1102,0.1341,0.1102
114.499,1,0.789,-2.75,0.35,5,77.3,20.44,0.12,-0.0056,0.125,0.003,-0.033,1.713,-1.151,-79.13,11.59,2,-2.01,1,0.783,14.54,6.63,-5.719,1,5,0.1291,0.1184,0.1363,0.1148
114.568,1,0.835,-2.5,-0.44,5,77.7,20.96,0.12,0.0186,0.128,0.002,-0.098,1.716,-1.161,-79.3,11.59,2,-2.01,1,0.847,14.54,9.58,-3.906,1,5,0.1335,0.128,0.1335,0.1187
114.6,1,0.837,-2.0,-1.9,5,78.1,19.85,0.134,0.0314,0.127,-0.0,-0.046,1.716,-1.163,-79.41,11.59,2,-2.01,1,0.82,15.99,7.59,-5.136,1,5,0.1317,0.1261,0.1261,0.1224
114.666,1,0.801,-1.5,-2.74,5,76.8,20.56,0.12,0.0531,0.122,-0.001,0.029,1.718,-1.173,-79.41,11.6,2,-5.8,1,0.857,18.42,18.37,0.0,0,5,0.122,0.1201,0.122,0.1238
114.699,1,0.738,3.24,-3.09,5,77.1,20.2,0.1341,0.0691,0.121,0.0,0.049,1.718,-1.175,-79.35,11.6,2,-5.8,1,0.835,20.36,17.82,0.0,0,5,0.1201,0.1183,0.1238,0.122
