t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,volts,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
2.193,1,0.793,4.98,-1.33,5,73.3,20.45,0.0982,-0.0218,0.148,0.0,0.0,11.47,-0.86,1,0.296,0.0,39.05,0.0,0,3,0.1475,0.1475,0.1475,0.1475
2.208,1,0.793,4.98,-1.33,5,73.3,20.45,0.0982,-0.0218,0.148,0.0,0.0,11.47,-0.86,1,0.351,0.75,42.25,0.0,0,3,0.1475,0.1475,0.1475,0.1475
2.215,1,0.793,4.98,-1.33,5,73.3,20.45,0.1052,-0.0218,0.148,0.0,0.0,11.47,-0.86,1,0.351,0.75,42.25,0.0,0,3,0.1475,0.1475,0.1475,0.1475
2.22,1,0.793,4.98,-1.33,5,73.3,20.45,0.1052,-0.0218,0.074,0.0,0.0,11.47,-0.86,1,0.351,0.75,42.25,0.0,0,3,0.1475,0.1475,0.1475,0.1475
2.22,1,0.793,4.98,-1.33,5,73.3,20.45,0.1052,-0.0218,0.074,0.0,0.0,11.47,-0.86,1,0.351,0.75,42.25,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.223,1,0.792,5.24,-0.92,5,73.8,19.93,0.1052,-0.0218,0.074,0.0,0.0,11.47,-0.86,1,0.351,0.75,42.25,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.234,1,0.792,5.24,-0.92,5,73.8,19.93,0.1002,-0.0321,0.074,0.0,0.0,11.47,-0.86,1,0.351,0.75,42.25,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.24,1,0.792,5.24,-0.92,5,73.8,19.93,0.1002,-0.0321,0.074,0.0,0.0,11.47,1.99,1,0.351,0.75,42.25,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.24,1,0.792,5.24,-0.92,5,73.8,19.93,0.1002,-0.0321,0.074,0.0,0.0,11.47,1.99,1,0.351,0.75,42.25,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.244,1,0.792,5.24,-0.92,5,73.8,19.93,0.1002,-0.0321,0.074,0.0,0.0,11.47,1.99,1,0.36,0.75,43.68,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.254,1,0.792,5.24,-0.92,5,73.8,19.93,0.1002,-0.0319,0.074,0.0,0.0,11.47,1.99,1,0.36,0.75,43.68,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.256,1,0.793,5.51,-1.16,5,74.1,20.45,0.1002,-0.0319,0.074,0.0,0.0,11.47,1.99,1,0.36,0.75,43.68,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.275,1,0.793,5.51,-1.16,5,74.1,20.45,0.1002,-0.0319,0.074,0.0,0.0,11.47,1.99,1,0.327,6.75,42.09,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.275,1,0.793,5.51,-1.16,5,74.1,20.45,0.0943,-0.0309,0.074,0.0,0.0,11.47,1.99,1,0.327,6.75,42.09,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.289,1,0.792,5.77,-0.98,5,74.1,19.93,0.0943,-0.0309,0.074,0.0,0.0,11.47,1.99,1,0.327,6.75,42.09,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.293,1,0.792,5.77,-0.98,5,74.1,19.93,0.0907,-0.0369,0.074,0.0,0.0,11.47,1.99,1,0.327,6.75,42.09,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.309,1,0.792,5.77,-0.98,5,74.1,19.93,0.0907,-0.0369,0.074,0.0,0.0,11.47,1.99,1,0.331,9.75,43.83,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.315,1,0.792,5.77,-0.98,5,74.1,19.93,0.0907,-0.0365,0.074,0.0,0.0,11.47,1.99,1,0.331,9.75,43.83,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.323,1,0.796,6.03,-1.32,5,74.9,19.93,0.0907,-0.0365,0.074,0.0,0.0,11.47,1.99,1,0.331,9.75,43.83,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.334,1,0.796,6.03,-1.32,5,74.9,19.93,0.0854,-0.0335,0.074,0.0,0.0,11.47,1.99,1,0.331,9.75,43.83,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.354,1,0.796,6.03,-1.32,5,74.9,19.93,0.0854,-0.0331,0.074,0.0,0.0,11.47,1.99,1,0.331,9.75,43.83,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.356,1,0.826,6.03,-1.24,5,75.0,19.93,0.0854,-0.0331,0.074,0.0,0.0,11.47,1.99,1,0.331,9.75,43.83,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.374,1,0.826,6.03,-1.24,5,75.0,19.93,0.0924,-0.0341,0.074,0.0,0.0,11.47,1.99,1,0.331,9.75,43.83,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.376,1,0.826,6.03,-1.24,5,75.0,19.93,0.0924,-0.0341,0.074,0.0,0.0,11.47,1.99,1,0.312,14.25,43.98,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.388,1,0.778,6.29,-1.63,5,74.2,19.93,0.0924,-0.0341,0.074,0.0,0.0,11.47,1.99,1,0.312,14.25,43.98,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.394,1,0.778,6.29,-1.63,5,74.2,19.93,0.0805,-0.0304,0.074,0.0,0.0,11.47,1.99,1,0.312,14.25,43.98,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.416,1,0.778,6.29,-1.63,5,74.2,19.93,0.0805,-0.0304,0.074,0.0,0.0,11.47,1.99,1,0.312,14.25,43.98,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.422,1,0.778,6.29,-1.63,5,74.2,19.93,0.0779,-0.0299,0.074,0.0,0.0,11.47,1.99,1,0.312,14.25,43.98,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.422,1,0.778,6.29,-1.63,5,74.2,19.93,0.0779,-0.0299,0.092,0.018,-0.112,11.47,1.99,1,0.312,14.25,43.98,0.0,0,3,0.0738,0.0738,0.0738,0.0738
2.423,1,0.778,6.29,-1.63,5,74.2,19.93,0.0779,-0.0299,0.092,0.018,-0.112,11.47,1.99,1,0.312,14.25,43.98,0.0,0,3,0.0738,0.0738,0.1476,0.0738
2.442,1,0.778,6.29,-1.63,5,74.2,19.93,0.0779,-0.0296,0.092,0.018,-0.112,11.47,1.99,1,0.312,14.25,43.98,0.0,0,3,0.0738,0.0738,0.1476,0.0738
2.443,1,0.778,6.29,-1.63,5,74.2,19.93,0.0779,-0.0296,0.092,0.018,-0.112,11.47,1.99,1,0.312,14.25,43.98,0.0,0,3,0.0738,0.0738,0.1476,0.0738
2.443,1,0.778,6.29,-1.63,5,74.2,19.93,0.0779,-0.0296,0.092,0.018,-0.112,11.47,1.99,1,0.312,14.25,43.98,0.0,0,3,0.0738,0.0738,0.1476,0.0738
2.447,1,0.773,6.29,-1.35,5,74.3,19.93,0.0779,-0.0296,0.092,0.018,-0.112,11.47,1.99,1,0.312,14.25,43.98,0.0,0,3,0.0738,0.0738,0.1476,0.0738
2.456,1,0.773,6.29,-1.35,5,74.3,19.93,0.07,-0.0342,0.092,0.018,-0.112,11.47,1.99,1,0.312,14.25,43.98,0.0,0,3,0.0738,0.0738,0.1476,0.0738
2.463,1,0.773,6.29,-1.35,5,74.3,19.93,0.07,-0.0342,0.092,0.018,-0.112,11.47,1.99,1,0.27,26.25,42.17,0.0,0,3,0.0738,0.0738,0.1476,0.0738
2.475,1,0.773,6.29,-1.35,5,74.3,19.93,0.07,-0.034,0.092,0.018,-0.112,11.47,1.99,1,0.27,26.25,42.17,0.0,0,3,0.0738,0.0738,0.1476,0.0738
2.475,1,0.784,6.29,-1.39,5,74.3,19.93,0.07,-0.034,0.092,0.018,-0.112,11.47,1.99,1,0.27,26.25,42.17,0.0,0,3,0.0738,0.0738,0.1476,0.0738
2.491,1,0.784,6.29,-1.39,5,74.3,19.93,0.07,-0.034,0.092,0.018,-0.112,11.47,1.99,1,0.247,29.25,42.35,0.0,0,3,0.0738,0.0738,0.1476,0.0738
2.494,1,0.787,6.29,-1.33,5,74.1,19.93,0.07,-0.034,0.092,0.018,-0.112,11.47,1.99,1,0.247,29.25,42.35,0.0,0,3,0.0738,0.0738,0.1476,0.0738
2.495,1,0.787,6.29,-1.33,5,74.1,19.93,0.07,-0.033,0.092,0.018,-0.112,11.47,1.99,1,0.247,29.25,42.35,0.0,0,3,0.0738,0.0738,0.1476,0.0738
2.509,1,0.787,6.29,-1.33,5,74.1,19.93,0.07,-0.033,0.092,0.018,-0.112,11.47,1.99,1,0.213,40.5,40.64,0.0,0,2,0.0738,0.0738,0.1476,0.0738
2.515,1,0.787,6.29,-1.33,5,74.1,19.93,0.077,-0.034,0.092,0.018,-0.112,11.47,1.99,1,0.213,40.5,40.64,0.0,0,2,0.0738,0.0738,0.1476,0.0738
2.523,1,0.745,6.55,-1.89,5,74.0,19.93,0.077,-0.034,0.092,0.018,-0.112,11.47,1.99,1,0.213,40.5,40.64,0.0,0,2,0.0738,0.0738,0.1476,0.0738
2.534,1,0.745,6.55,-1.89,5,74.0,19.93,0.07,-0.0274,0.092,0.018,-0.112,11.47,1.99,1,0.213,40.5,40.64,0.0,0,2,0.0738,0.0738,0.1476,0.0738
2.555,1,0.745,6.55,-1.89,5,74.0,19.93,0.07,-0.0271,0.092,0.018,-0.112,11.47,1.99,1,0.213,40.5,40.64,0.0,0,2,0.0738,0.0738,0.1476,0.0738
2.555,1,0.745,6.55,-1.89,5,74.0,19.93,0.07,-0.0271,0.092,0.018,-0.112,11.47,1.99,1,0.213,40.5,40.64,0.0,0,2,0.0738,0.0738,0.1476,0.0738
2.557,1,0.76,6.55,-1.09,5,74.3,20.45,0.07,-0.0271,0.092,0.018,-0.112,11.47,1.99,1,0.213,40.5,40.64,0.0,0,2,0.0738,0.0738,0.1476,0.0738
2.574,1,0.76,6.55,-1.09,5,74.3,20.45,0.07,-0.0271,0.092,0.018,-0.112,11.47,1.99,1,0.212,46.5,41.54,0.0,0,2,0.0738,0.0738,0.1476,0.0738
2.574,1,0.76,6.55,-1.09,5,74.3,20.45,0.07,-0.0408,0.092,0.018,-0.112,11.47,1.99,1,0.212,46.5,41.54,0.0,0,2,0.0738,0.0738,0.1476,0.0738
2.594,1,0.76,6.55,-1.09,5,74.3,20.45,0.07,-0.0406,0.092,0.018,-0.112,11.47,1.99,1,0.212,46.5,41.54,0.0,0,2,0.0738,0.0738,0.1476,0.0738
2.609,1,0.76,6.55,-1.09,5,74.3,20.45,0.07,-0.0406,0.092,0.018,-0.112,11.47,1.99,1,0.207,54.0,40.46,0.0,0,2,0.0738,0.0738,0.1476,0.0738
2.615,1,0.76,6.55,-1.09,5,74.3,20.45,0.07,-0.0404,0.092,0.018,-0.112,11.47,1.99,1,0.207,54.0,40.46,0.0,0,2,0.0738,0.0738,0.1476,0.0738
2.62,1,0.76,6.55,-1.09,5,74.3,20.45,0.07,-0.0404,0.078,0.006,0.036,11.47,1.99,1,0.207,54.0,40.46,0.0,0,2,0.0738,0.0738,0.1476,0.0738
2.62,1,0.76,6.55,-1.09,5,74.3,20.45,0.07,-0.0404,0.078,0.006,0.036,11.47,1.99,1,0.207,54.0,40.46,0.0,0,2,0.0719,0.0959,0.0719,0.0719
2.622,1,0.772,6.03,-0.99,5,74.3,20.45,0.07,-0.0404,0.078,0.006,0.036,11.47,1.99,1,0.207,54.0,40.46,0.0,0,2,0.0719,0.0959,0.0719,0.0719
2.636,1,0.772,6.03,-0.99,5,74.3,20.45,0.07,-0.0357,0.078,0.006,0.036,11.47,1.99,1,0.207,54.0,40.46,0.0,0,2,0.0719,0.0959,0.0719,0.0719
2.641,1,0.772,6.03,-0.99,5,74.3,20.45,0.07,-0.0357,0.078,0.006,0.036,11.47,1.74,1,0.207,54.0,40.46,0.0,0,2,0.0719,0.0959,0.0719,0.0719
2.642,1,0.772,6.03,-0.99,5,74.3,20.45,0.07,-0.0357,0.078,0.006,0.036,11.47,1.74,1,0.207,54.0,40.46,0.0,0,2,0.0719,0.0959,0.0719,0.0719
2.643,1,0.772,6.03,-0.99,5,74.3,20.45,0.07,-0.0357,0.078,0.006,0.036,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0719,0.0959,0.0719,0.0719
2.654,1,0.772,6.03,-0.99,5,74.3,20.45,0.07,-0.036,0.078,0.006,0.036,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0719,0.0959,0.0719,0.0719
2.656,1,0.757,6.03,-1.2,5,74.5,19.93,0.07,-0.036,0.078,0.006,0.036,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0719,0.0959,0.0719,0.0719
2.675,1,0.757,6.03,-1.2,5,74.5,19.93,0.07,-0.0325,0.078,0.006,0.036,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0719,0.0959,0.0719,0.0719
2.677,1,0.757,6.03,-1.2,5,74.5,19.93,0.07,-0.0325,0.078,0.006,0.036,11.47,1.74,1,0.092,61.5,37.07,0.0,0,2,0.0719,0.0959,0.0719,0.0719
2.689,1,0.766,6.03,-1.16,5,74.3,19.93,0.07,-0.0325,0.078,0.006,0.036,11.47,1.74,1,0.092,61.5,37.07,0.0,0,2,0.0719,0.0959,0.0719,0.0719
2.693,1,0.766,6.03,-1.16,5,74.3,19.93,0.07,-0.0334,0.078,0.006,0.036,11.47,1.74,1,0.092,61.5,37.07,0.0,0,2,0.0719,0.0959,0.0719,0.0719
2.707,1,0.766,6.03,-1.16,5,74.3,19.93,0.07,-0.0334,0.078,0.006,0.036,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0719,0.0959,0.0719,0.0719
2.715,1,0.766,6.03,-1.16,5,74.3,19.93,0.07,-0.0335,0.078,0.006,0.036,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0719,0.0959,0.0719,0.0719
2.722,1,0.818,6.03,-2.43,5,74.3,19.93,0.07,-0.0335,0.078,0.006,0.036,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0719,0.0959,0.0719,0.0719
2.734,1,0.818,6.03,-2.43,5,74.3,19.93,0.0769,-0.0113,0.078,0.006,0.036,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0719,0.0959,0.0719,0.0719
2.754,1,0.818,6.03,-2.43,5,74.3,19.93,0.0839,-0.0114,0.078,0.006,0.036,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0719,0.0959,0.0719,0.0719
2.756,1,0.807,6.03,-2.44,5,74.3,20.45,0.0839,-0.0114,0.078,0.006,0.036,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0719,0.0959,0.0719,0.0719
2.775,1,0.807,6.03,-2.44,5,74.3,20.45,0.0839,-0.0114,0.078,0.006,0.036,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0719,0.0959,0.0719,0.0719
2.776,1,0.807,6.03,-2.44,5,74.3,20.45,0.0909,-0.0114,0.078,0.006,0.036,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0719,0.0959,0.0719,0.0719
2.789,1,0.756,6.03,-2.53,5,74.4,20.45,0.0909,-0.0114,0.078,0.006,0.036,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0719,0.0959,0.0719,0.0719
2.794,1,0.756,6.03,-2.53,5,74.4,20.45,0.0791,-0.0099,0.078,0.006,0.036,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0719,0.0959,0.0719,0.0719
2.808,1,0.756,6.03,-2.53,5,74.4,20.45,0.0791,-0.0099,0.078,0.006,0.036,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0719,0.0959,0.0719,0.0719
2.815,1,0.756,6.03,-2.53,5,74.4,20.45,0.07,-0.01,0.078,0.006,0.036,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0719,0.0959,0.0719,0.0719
2.82,1,0.756,6.03,-2.53,5,74.4,20.45,0.07,-0.01,0.074,0.0,0.0,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0719,0.0959,0.0719,0.0719
2.821,1,0.756,6.03,-2.53,5,74.4,20.45,0.07,-0.01,0.074,0.0,0.0,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.821,1,0.804,5.51,-2.36,5,74.7,20.45,0.07,-0.01,0.074,0.0,0.0,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.834,1,0.804,5.51,-2.36,5,74.7,20.45,0.0769,-0.0063,0.074,0.0,0.0,11.47,1.74,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.839,1,0.804,5.51,-2.36,5,74.7,20.45,0.0769,-0.0063,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.84,1,0.804,5.51,-2.36,5,74.7,20.45,0.0769,-0.0063,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.854,1,0.804,5.51,-2.36,5,74.7,20.45,0.0839,-0.0067,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.856,1,0.793,5.51,-2.15,5,74.7,20.45,0.0839,-0.0067,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.875,1,0.793,5.51,-2.15,5,74.7,20.45,0.0839,-0.0067,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.876,1,0.793,5.51,-2.15,5,74.7,20.45,0.0853,-0.0108,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.888,1,0.783,5.51,-2.13,5,74.5,20.45,0.0853,-0.0108,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.893,1,0.783,5.51,-2.13,5,74.5,20.45,0.083,-0.0113,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.907,1,0.783,5.51,-2.13,5,74.5,20.45,0.083,-0.0113,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.915,1,0.783,5.51,-2.13,5,74.5,20.45,0.083,-0.0115,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.923,1,0.828,5.51,-1.73,5,74.8,19.93,0.083,-0.0115,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.935,1,0.828,5.51,-1.73,5,74.8,19.93,0.0899,-0.0187,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.954,1,0.828,5.51,-1.73,5,74.8,19.93,0.0969,-0.0189,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.956,1,0.789,5.51,-1.39,5,74.8,19.93,0.0969,-0.0189,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.973,1,0.789,5.51,-1.39,5,74.8,19.93,0.0969,-0.0189,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.974,1,0.789,5.51,-1.39,5,74.8,19.93,0.0847,-0.025,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.988,1,0.788,5.51,-1.62,5,75.1,19.93,0.0847,-0.025,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
2.993,1,0.788,5.51,-1.62,5,75.1,19.93,0.073,-0.0209,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.007,1,0.788,5.51,-1.62,5,75.1,19.93,0.073,-0.0209,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.015,1,0.788,5.51,-1.62,5,75.1,19.93,0.07,-0.021,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.021,1,0.788,5.51,-1.62,5,75.1,19.93,0.07,-0.021,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.022,1,0.791,5.51,-1.84,5,74.8,19.93,0.07,-0.021,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.022,1,0.791,5.51,-1.84,5,74.8,19.93,0.07,-0.021,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.035,1,0.791,5.51,-1.84,5,74.8,19.93,0.0729,-0.0172,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.041,1,0.791,5.51,-1.84,5,74.8,19.93,0.0729,-0.0172,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.041,1,0.791,5.51,-1.84,5,74.8,19.93,0.0729,-0.0172,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.042,1,0.791,5.51,-1.84,5,74.8,19.93,0.0729,-0.0172,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.055,1,0.791,5.51,-1.84,5,74.8,19.93,0.0729,-0.0173,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.056,1,0.8,5.51,-2.32,5,74.9,20.45,0.0729,-0.0173,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.073,1,0.8,5.51,-2.32,5,74.9,20.45,0.0729,-0.0173,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.075,1,0.8,5.51,-2.32,5,74.9,20.45,0.0802,-0.0089,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.088,1,0.798,5.51,-2.43,5,74.7,19.93,0.0802,-0.0089,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.093,1,0.798,5.51,-2.43,5,74.7,19.93,0.0869,-0.0071,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.107,1,0.798,5.51,-2.43,5,74.7,19.93,0.0869,-0.0071,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.116,1,0.798,5.51,-2.43,5,74.7,19.93,0.0905,-0.0071,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.121,1,0.794,4.98,-2.05,5,74.7,19.93,0.0905,-0.0071,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.136,1,0.794,4.98,-2.05,5,74.7,19.93,0.0811,-0.0072,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.154,1,0.794,4.98,-2.05,5,74.7,19.93,0.0811,-0.0076,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.156,1,0.784,4.98,-2.38,5,74.4,19.93,0.0811,-0.0076,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.173,1,0.784,4.98,-2.38,5,74.4,19.93,0.0811,-0.0076,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.174,1,0.784,4.98,-2.38,5,74.4,19.93,0.0877,-0.0021,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.188,1,0.761,4.98,-2.51,5,74.0,19.93,0.0877,-0.0021,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.193,1,0.761,4.98,-2.51,5,74.0,19.93,0.076,-0.0001,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.207,1,0.761,4.98,-2.51,5,74.0,19.93,0.076,-0.0001,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.215,1,0.761,4.98,-2.51,5,74.0,19.93,0.07,-0.0003,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.22,1,0.761,4.98,-2.51,5,74.0,19.93,0.07,-0.0003,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.0738,0.0738,0.0738
3.22,1,0.761,4.98,-2.51,5,74.0,19.93,0.07,-0.0003,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0743,0.0743,0.0743,0.0743
3.222,1,0.778,4.98,-1.96,5,74.2,19.93,0.07,-0.0003,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0743,0.0743,0.0743,0.0743
3.236,1,0.778,4.98,-1.96,5,74.2,19.93,0.0702,-0.01,0.074,0.0,0.0,11.47,0.56,0,0.0,0.0,0.0,0.0,0,0,0.0743,0.0743,0.0743,0.0743
3.24,1,0.778,4.98,-1.96,5,74.2,19.93,0.0702,-0.01,0.074,0.0,0.0,11.47,0.21,0,0.0,0.0,0.0,0.0,0,0,0.0743,0.0743,0.0743,0.0743
3.24,1,0.778,4.98,-1.96,5,74.2,19.93,0.0702,-0.01,0.074,0.0,0.0,11.47,0.21,0,0.0,0.0,0.0,0.0,0,0,0.0743,0.0743,0.0743,0.0743
3.243,1,0.778,4.98,-1.96,5,74.2,19.93,0.0702,-0.01,0.074,0.0,0.0,11.47,0.21,0,0.0,0.0,0.0,0.0,0,0,0.0743,0.0743,0.0743,0.0743
3.254,1,0.778,4.98,-1.96,5,74.2,19.93,0.0702,-0.0102,0.074,0.0,0.0,11.47,0.21,0,0.0,0.0,0.0,0.0,0,0,0.0743,0.0743,0.0743,0.0743
3.255,1,0.786,4.98,-1.98,5,74.3,19.93,0.0702,-0.0102,0.074,0.0,0.0,11.47,0.21,0,0.0,0.0,0.0,0.0,0,0,0.0743,0.0743,0.0743,0.0743
