t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,x_m,y_m,yaw_deg,volts,perfil,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
163.21,1,0.812,-0.25,-0.68,5,72.5,20.56,0.09,0.0159,0.092,-0.006,0.036,-0.269,-2.807,-179.28,11.63,1,33.03,1,0.627,-36.84,64.02,0.0,0,5,0.0851,0.0925,0.0814,0.111
163.244,1,0.785,-0.25,-0.84,5,72.5,20.46,0.09,0.0141,0.092,-0.007,0.052,-0.273,-2.807,-179.22,11.63,1,33.03,1,0.658,-32.96,63.5,0.0,0,5,0.0869,0.0888,0.0814,0.111
163.276,1,0.762,-0.25,0.64,5,72.8,20.46,0.09,0.017,0.092,-0.006,0.047,-0.275,-2.807,-179.16,11.63,1,33.03,1,0.658,-32.96,63.5,0.0,0,5,0.0869,0.0924,0.0795,0.1109
163.309,1,0.753,0.0,0.24,5,73.6,20.57,0.09,-0.0089,0.092,-0.004,0.035,-0.279,-2.807,-179.05,11.63,1,33.03,1,0.648,-27.14,64.21,0.0,0,5,0.0906,0.098,0.0776,0.1017
163.344,1,0.722,-0.25,-0.03,5,74.0,20.57,0.09,-0.0049,0.092,-0.001,0.048,-0.282,-2.807,-179.05,11.62,1,37.49,1,0.626,-24.72,64.24,0.0,0,5,0.0943,0.1054,0.0777,0.0925
163.377,1,0.632,-0.25,-1.77,4,74.2,20.25,0.09,0.0032,0.092,0.0,-0.017,-0.284,-2.807,-179.05,11.62,1,37.49,1,0.626,-24.72,64.24,0.0,0,5,0.0962,0.1017,0.0814,0.0869
163.408,1,0.623,-0.25,-2.13,4,73.9,20.52,0.09,0.0334,0.092,-0.0,-0.012,-0.288,-2.807,-179.11,11.62,1,37.49,1,0.64,-23.75,61.64,0.0,0,5,0.0944,0.0907,0.0926,0.0907
163.445,1,0.591,-0.5,1.28,4,72.8,24.03,0.09,0.0395,0.093,-0.002,-0.019,-0.292,-2.807,-179.11,11.62,1,37.49,1,0.64,-23.75,61.64,0.0,0,5,0.0907,0.0833,0.0981,0.0981
163.475,1,0.538,-0.5,1.73,4,72.1,25.1,0.09,-0.0169,0.093,-0.002,0.007,-0.293,-2.807,-179.11,11.62,1,37.49,1,0.64,-23.75,61.64,0.0,0,5,0.0888,0.0851,0.0962,0.0999
163.509,1,0.507,-0.5,0.33,4,72.2,21.41,0.09,-0.0251,0.091,-0.003,0.017,-0.297,-2.807,-179.05,11.62,1,37.49,1,0.668,-15.99,60.68,0.0,0,5,0.0887,0.0869,0.0887,0.098
163.543,1,0.504,-0.25,0.76,4,72.5,21.9,0.09,-0.0009,0.09,-0.002,0.013,-0.299,-2.807,-179.05,11.62,1,37.49,1,0.668,-15.99,60.68,0.0,0,5,0.0887,0.0887,0.0869,0.0943
163.577,1,0.446,-0.25,-0.1,3,73.1,23.73,0.09,-0.0116,0.088,-0.001,0.033,-0.302,-2.807,-178.99,11.62,1,42.54,1,0.668,-15.99,60.68,0.0,0,5,0.0888,0.0869,0.0869,0.0906
163.61,1,0.386,0.0,3.7,3,73.4,26.37,0.09,0.0036,0.087,0.001,-0.039,-0.306,-2.807,-178.99,11.62,1,42.54,1,0.706,-13.57,57.34,0.0,0,5,0.0851,0.087,0.0888,0.087
163.642,1,0.328,-0.5,5.4,3,73.6,26.37,0.09,-0.0656,0.088,0.002,-0.033,-0.309,-2.807,-179.11,11.62,1,42.54,1,0.765,-12.6,54.68,0.0,0,5,0.0888,0.0944,0.0851,0.0833
163.677,1,0.316,-1.25,10.44,3,73.7,27.42,0.09,-0.0888,0.09,0.001,0.033,-0.311,-2.807,-179.11,11.62,1,42.54,1,0.765,-12.6,54.68,0.0,0,5,0.0924,0.0961,0.0851,0.0851
163.71,1,0.271,-1.5,0.0,2,75.0,25.98,0.09,-0.1682,0.092,0.0,-0.013,-0.315,-2.807,-179.05,11.62,1,42.54,1,0.802,-7.27,54.02,0.0,0,5,0.0961,0.0943,0.0906,0.0887
163.746,1,0.246,-1.5,0.0,2,75.3,28.62,0.09,0.0159,0.091,-0.001,-0.014,-0.319,-2.807,-179.11,11.62,1,44.94,1,0.793,-5.82,54.1,0.0,0,5,0.0906,0.0814,0.098,0.0924
163.776,1,0.223,-2.25,0.0,2,75.8,30.45,0.09,0.0154,0.088,-0.001,-0.057,-0.32,-2.807,-179.16,11.62,1,44.94,1,0.793,-5.82,54.1,0.0,0,5,0.0907,0.0777,0.0962,0.0888
163.809,1,0.217,-2.75,0.0,2,75.8,30.98,0.09,0.0236,0.087,-0.001,-0.103,-0.324,-2.807,-179.39,11.62,1,44.94,1,0.821,-1.94,51.61,0.0,0,5,0.0944,0.074,0.0981,0.0814
163.843,1,0.129,-0.75,0.0,1,74.4,28.45,0.09,0.0282,0.089,-0.002,-0.058,-0.327,-2.807,-179.56,11.62,1,44.94,1,0.845,0.0,51.63,0.0,0,5,0.1036,0.0758,0.098,0.0777
163.876,1,0.091,1.25,0.0,1,71.1,33.44,0.078,0.0282,0.089,0.0,-0.027,-0.329,-2.807,-179.56,11.62,1,44.94,1,0.845,0.0,51.63,0.0,0,5,0.0999,0.0777,0.0999,0.0777
163.907,1,0.06,4.24,0.0,1,66.7,38.43,0.0538,0.0282,0.087,-0.0,-0.008,-0.333,-2.807,-179.62,11.62,1,44.94,1,0.849,5.33,51.78,0.0,0,5,0.0957,0.0865,0.0865,0.0791
163.942,1,0.053,8.49,0.0,1,61.9,38.93,0.045,0.0282,0.085,0.003,-0.044,-0.336,-2.808,-179.62,11.62,1,42.71,1,0.853,8.24,52.23,0.0,0,5,0.086,0.0951,0.0805,0.0768
163.975,1,0.046,12.23,0.0,1,61.5,40.43,0.045,0.0282,0.085,0.004,-0.017,-0.338,-2.808,-179.68,11.62,1,42.71,1,0.853,8.24,52.23,0.0,0,5,0.0842,0.097,0.0805,0.0769
164.008,1,0.049,15.97,0.0,1,60.7,37.93,0.045,0.0282,0.082,0.004,-0.027,-0.341,-2.808,-179.62,11.62,1,42.71,1,0.842,15.03,53.44,0.0,0,5,0.0764,0.0855,0.0874,0.0801
164.042,1,0.098,19.22,0.0,2,59.5,27.53,0.045,0.0282,0.076,0.0,0.007,-0.344,-2.808,-179.68,11.62,1,42.71,1,0.83,16.96,54.45,0.0,0,5,0.071,0.0764,0.0892,0.0819
164.076,1,0.034,32.96,0.0,1,58.8,18.46,0.045,0.0282,0.069,-0.0,-0.013,-0.345,-2.808,-179.68,11.62,1,42.71,1,0.83,16.96,54.45,0.0,0,5,0.0659,0.0604,0.0769,0.0732
164.108,1,0.031,34.28,0.0,1,59.7,15.82,0.0208,-0.2136,0.06,-0.001,-0.023,-0.347,-2.808,-179.74,11.62,1,42.71,1,0.82,20.84,54.44,0.0,0,5,0.061,0.0555,0.0629,0.061
164.142,1,0.023,35.6,0.0,1,60.2,13.18,0.0,-0.4539,0.052,-0.0,0.006,-0.349,-2.808,-179.68,11.62,1,42.71,1,0.797,25.2,54.79,0.0,0,5,0.0591,0.0554,0.0554,0.0554
164.175,1,0.063,28.7,0.0,1,59.0,22.46,0.0,-0.5721,0.048,-0.001,0.001,-0.35,-2.808,-179.68,11.62,1,41.96,1,0.797,25.2,54.79,0.0,0,5,0.0499,0.0462,0.0481,0.0481
164.21,1,0.069,28.2,0.0,1,58.6,23.46,0.0,-0.6,0.03,-0.002,-0.109,-0.35,-2.808,-179.91,11.62,1,41.96,1,0.763,28.6,57.67,0.0,0,5,0.0462,0.0148,0.0425,0.0185
164.241,1,0.069,28.7,0.0,1,58.2,22.46,0.0,-0.6,0.013,-0.001,-0.335,-0.35,-2.808,179.39,11.62,1,41.96,1,0.763,28.6,57.67,0.0,0,5,0.0462,-0.0055,0.0444,0.0
164.275,0,0.0,0.0,0.0,0,59.0,0.0,0.0,-0.6,0.008,-0.002,-0.428,-0.35,-2.808,178.93,11.62,1,41.96,1,0.763,28.6,57.67,0.0,0,5,0.061,-0.0425,0.0554,-0.0406
164.307,1,0.021,34.02,0.0,1,58.8,16.35,0.0,-0.6,0.002,0.0,-0.551,-0.35,-2.808,177.67,11.62,1,41.96,1,0.783,23.27,54.77,0.0,0,5,0.0739,-0.0702,0.0739,-0.0702
164.341,1,0.121,21.21,0.0,2,58.2,25.51,0.0,-0.6,-0.004,0.002,-0.556,-0.35,-2.808,176.3,11.62,1,41.96,1,0.819,19.39,52.61,0.0,0,5,0.0832,-0.0814,0.0832,-0.0851
164.375,1,0.139,17.97,0.0,2,60.0,28.34,0.0,-0.6,-0.007,0.002,-0.506,-0.35,-2.808,175.67,11.61,1,41.96,1,0.819,19.39,52.61,0.0,0,5,0.0874,-0.0984,0.0893,-0.1057
164.41,1,0.19,15.22,42.14,3,59.7,24.26,0.0,-0.6,-0.01,-0.001,-0.486,-0.349,-2.808,174.52,11.61,1,41.96,1,0.809,11.63,48.16,0.0,0,5,0.0929,-0.1057,0.0838,-0.1112
164.444,1,0.171,11.98,0.0,2,62.1,24.86,0.0,-0.6,-0.008,-0.002,-0.541,-0.349,-2.808,173.38,11.61,1,41.96,1,0.859,8.72,45.33,0.0,0,5,0.0947,-0.1002,0.0783,-0.1093
164.477,1,0.288,8.73,43.94,3,64.6,27.95,0.007,-0.0422,-0.006,-0.002,-0.534,-0.349,-2.808,172.75,11.61,1,41.96,1,0.881,5.82,42.7,0.0,0,5,0.0944,-0.0962,0.0796,-0.1036
164.51,1,0.298,5.24,45.36,3,65.7,30.59,0.0211,-0.1277,-0.005,0.0,-0.565,-0.349,-2.808,171.49,11.61,1,41.96,1,0.892,1.45,39.71,0.0,0,5,0.0925,-0.0962,0.087,-0.1036
164.542,1,0.319,0.75,48.5,3,67.1,34.44,0.0351,-0.2126,-0.006,0.0,-0.605,-0.349,-2.808,170.17,11.61,1,41.96,1,0.924,-1.94,37.09,0.0,0,5,0.0888,-0.1036,0.0925,-0.0999
164.576,1,0.431,-2.99,47.44,4,69.1,31.97,0.042,-0.2544,-0.006,-0.001,-0.566,-0.348,-2.808,169.48,11.61,1,44.96,1,0.924,-1.94,37.09,0.0,0,5,0.087,-0.1036,0.0907,-0.0962
164.608,1,0.503,-5.99,46.84,4,71.5,31.88,0.0561,-0.3397,-0.004,-0.003,-0.415,-0.348,-2.807,168.39,11.61,1,44.96,1,0.869,-11.63,27.04,0.0,0,5,0.0795,-0.0943,0.0814,-0.0814
164.642,1,0.537,-6.99,45.86,4,72.6,30.42,0.0704,-0.4268,0.001,-0.006,-0.314,-0.348,-2.807,167.65,11.61,1,44.96,1,0.91,-14.54,21.37,0.0,0,5,0.0776,-0.0757,0.0646,-0.0628
164.674,1,0.606,-7.99,45.8,4,73.8,29.64,0.077,-0.4664,0.006,-0.008,-0.33,-0.349,-2.807,167.3,11.61,1,44.96,1,0.919,-16.96,17.42,0.0,0,5,0.0794,-0.0665,0.0628,-0.0517
164.712,1,0.624,-8.49,45.05,4,74.5,29.49,0.09,-0.5455,0.023,-0.009,-0.267,-0.35,-2.806,166.62,11.61,1,44.96,1,0.924,-18.9,14.38,0.0,0,5,0.0924,-0.0425,0.0703,-0.0277
164.742,1,0.687,-8.49,44.39,5,75.0,28.03,0.09,-0.5455,0.048,-0.007,-0.343,-0.353,-2.805,165.87,11.61,1,44.96,1,0.932,-19.87,11.0,0.0,0,5,0.1128,-0.0166,0.098,-0.0037
164.775,1,0.684,-8.98,44.67,5,75.0,27.78,0.09,-0.5455,0.058,-0.005,-0.404,-0.354,-2.805,165.41,11.61,1,44.96,1,0.932,-19.87,11.0,0.0,0,5,0.1258,-0.0056,0.1129,0.0
164.808,1,0.694,-8.73,43.62,5,74.7,27.44,0.09,-0.5455,0.077,-0.001,-0.49,-0.358,-2.804,164.32,11.61,1,44.96,1,0.943,-21.81,4.69,0.0,0,5,0.1518,0.0056,0.1462,0.0037
164.841,1,0.693,-8.73,43.15,5,74.1,26.67,0.09,-0.5455,0.086,0.001,-0.544,-0.361,-2.803,163.06,11.61,1,44.96,1,0.947,-22.78,1.38,0.0,0,5,0.1611,0.0056,0.1611,0.0
164.875,1,0.687,-9.23,43.0,5,73.1,26.27,0.09,-0.5455,0.089,0.0,-0.552,-0.363,-2.803,162.43,11.61,1,44.96,1,0.947,-22.78,1.38,0.0,0,5,0.1775,0.0,0.1793,0.0
164.909,1,0.673,-9.73,42.47,5,72.1,25.69,0.09,-0.5455,0.094,0.001,-0.53,-0.367,-2.801,161.23,11.61,1,44.96,1,0.938,-25.69,-7.28,4.225,1,5,0.1847,0.0,0.1903,0.0
164.943,1,0.662,-9.98,42.06,5,71.6,25.69,0.09,-0.5455,0.097,0.002,-0.55,-0.371,-2.8,159.97,11.6,1,44.96,1,0.949,-26.66,-12.79,1.67,1,5,0.1902,0.0,0.1975,0.0
164.975,1,0.671,-8.98,41.13,5,71.5,25.11,0.09,-0.5455,0.096,0.002,-0.514,-0.372,-2.8,159.4,11.6,1,44.96,1,0.949,-26.66,-12.79,1.67,1,5,0.1884,0.0,0.1976,0.0
165.01,1,0.732,-9.48,40.17,5,71.2,25.11,0.09,-0.5455,0.095,0.0,-0.538,-0.376,-2.798,158.19,11.6,1,44.96,1,0.958,-29.57,-20.6,0.0,0,5,0.1884,0.0,0.1903,0.0
165.041,1,0.739,-10.23,39.96,5,71.0,24.52,0.09,-0.5455,0.093,-0.002,-0.47,-0.379,-2.797,157.05,11.6,1,44.96,1,0.969,-30.54,-23.94,0.0,0,5,0.1902,0.0,0.1828,0.0
165.075,1,0.743,-9.73,38.4,5,71.0,24.48,0.09,-0.5455,0.094,-0.0,-0.518,-0.381,-2.796,156.47,11.6,1,44.96,1,0.973,-32.47,-27.72,0.0,0,5,0.1884,0.0,0.1866,0.0
165.109,1,0.742,-10.48,38.17,5,70.7,23.94,0.09,-0.5455,0.094,0.0,-0.526,-0.384,-2.794,155.21,11.6,1,44.96,1,0.977,-33.93,-30.53,0.0,0,5,0.1867,0.0,0.1885,0.0
165.145,1,0.74,-10.73,37.01,5,69.9,23.87,0.09,-0.5455,0.093,0.002,-0.561,-0.386,-2.794,154.58,11.6,1,44.96,1,0.977,-33.93,-30.53,0.0,0,5,0.1813,0.0,0.1905,0.0
165.174,1,0.748,-10.48,35.73,5,70.0,23.34,0.09,-0.5455,0.092,0.0,-0.505,-0.389,-2.792,153.38,11.6,1,44.96,1,0.969,-37.32,-38.34,0.0,0,5,0.1848,0.0,0.1848,0.0
165.212,1,0.744,-11.48,35.29,5,69.8,23.87,0.09,-0.528,0.096,-0.001,-0.504,-0.393,-2.79,152.23,11.6,1,44.96,1,0.971,-39.26,-41.11,0.0,0,5,0.194,0.0,0.1884,0.0
165.242,1,0.75,-11.73,33.69,5,69.7,22.78,0.09,-0.5091,0.096,-0.001,-0.497,-0.396,-2.788,151.09,11.6,1,44.96,1,0.971,-41.2,-43.25,0.0,0,5,0.194,0.0018,0.1866,0.0
165.274,1,0.768,-11.48,32.84,5,69.8,23.26,0.09,-0.4788,0.093,-0.0,-0.565,-0.398,-2.788,150.46,11.6,1,44.96,1,0.97,-43.14,-45.72,0.0,0,5,0.1866,0.0018,0.1847,0.0
165.308,1,0.771,-12.48,31.37,5,70.3,22.78,0.09,-0.4682,0.089,0.001,-0.486,-0.401,-2.786,149.2,11.6,1,44.96,1,0.968,-45.56,-48.01,0.0,0,5,0.1736,0.0037,0.1755,0.0018
165.342,1,0.78,-13.48,30.61,5,70.6,22.19,0.0909,-0.4312,0.091,0.001,-0.446,-0.402,-2.785,148.68,11.6,1,44.96,1,0.957,-47.98,-50.61,0.0,0,5,0.1755,0.0037,0.1792,0.0037
165.374,1,0.79,-13.98,29.91,5,70.6,22.65,0.0954,-0.4064,0.092,-0.001,-0.516,-0.406,-2.783,147.54,11.6,1,44.96,1,0.935,-49.92,-52.36,0.0,0,5,0.1828,0.0018,0.1791,0.0037
165.409,1,0.802,-13.73,28.14,5,71.4,22.65,0.0997,-0.3906,0.091,-0.0,-0.482,-0.409,-2.781,146.45,11.6,1,44.96,1,0.935,-49.92,-52.36,0.0,0,5,0.1811,0.0018,0.1793,0.0018
165.442,1,0.829,-13.48,26.67,5,72.8,21.67,0.1067,-0.364,0.088,-0.0,-0.506,-0.41,-2.78,145.88,11.6,1,44.96,1,0.935,-49.92,-52.36,0.0,0,5,0.1776,0.0019,0.1739,0.0
165.477,1,0.844,-13.73,25.39,5,73.5,21.67,0.1168,-0.3751,0.089,-0.002,-0.392,-0.413,-2.778,144.84,11.6,1,44.96,1,0.914,-53.8,-55.68,0.0,0,5,0.1745,0.0092,0.1653,0.0073
165.514,1,0.847,-14.47,24.87,5,73.5,21.67,0.1269,-0.3856,0.094,-0.002,-0.4,-0.416,-2.775,143.98,11.6,1,44.96,1,0.885,-52.83,-55.1,0.0,0,5,0.1674,0.0164,0.1674,0.0255
165.541,1,0.843,-14.72,23.93,5,72.9,21.67,0.1301,-0.3778,0.098,-0.003,-0.366,-0.418,-2.774,143.53,11.6,1,32.75,1,0.92,-50.41,-54.59,0.0,0,5,0.1655,0.0236,0.1655,0.0364
165.575,1,0.841,-14.97,23.32,5,72.7,21.11,0.1357,-0.3746,0.104,-0.002,-0.369,-0.421,-2.771,142.72,11.6,1,32.75,1,0.92,-50.41,-54.59,0.0,0,5,0.1631,0.033,0.1704,0.0477
165.608,1,0.83,-14.23,21.42,5,72.2,21.46,0.1394,-0.3715,0.111,-0.005,-0.385,-0.425,-2.768,141.81,11.6,1,32.75,1,0.875,-44.11,-47.81,0.0,0,5,0.1775,0.0388,0.1738,0.0555
165.64,1,0.833,-14.72,20.44,5,72.7,21.42,0.1463,-0.3595,0.124,-0.006,-0.309,-0.429,-2.764,140.95,11.6,1,32.75,1,0.969,-42.65,-48.26,0.0,0,5,0.1858,0.0442,0.1803,0.057
165.676,1,0.83,-15.22,19.94,5,71.9,21.67,0.1568,-0.3583,0.131,-0.006,-0.36,-0.431,-2.763,140.55,11.6,1,32.75,1,0.969,-42.65,-48.26,0.0,0,5,0.2025,0.0552,0.1951,0.0699
165.706,1,0.841,-15.97,19.67,5,71.7,21.11,0.1598,-0.3481,0.139,-0.005,-0.412,-0.435,-2.759,139.63,11.6,1,32.75,1,0.906,-34.9,-39.47,0.0,0,5,0.2098,0.0662,0.2024,0.0791
165.74,1,0.854,-16.72,18.92,5,72.0,21.11,0.1614,-0.3377,0.144,-0.005,-0.388,-0.438,-2.757,139.17,11.6,1,32.75,1,0.986,-32.96,-36.56,0.0,0,5,0.2108,0.0703,0.2071,0.0869
165.775,1,0.864,-16.72,17.99,5,73.1,21.11,0.1659,-0.3212,0.147,-0.005,-0.371,-0.44,-2.755,138.71,11.6,1,20.75,1,0.986,-32.96,-36.56,0.0,0,5,0.2126,0.074,0.2089,0.0906
165.807,1,0.87,-16.72,17.59,5,73.8,20.81,0.1715,-0.3119,0.16,-0.002,-0.362,-0.447,-2.748,137.62,11.6,1,20.75,1,0.96,-27.14,-32.82,0.0,0,5,0.2248,0.094,0.2211,0.0995
165.843,1,0.863,-16.22,16.12,5,73.6,20.46,0.174,-0.3074,0.16,-0.002,-0.362,-0.447,-2.748,137.62,11.6,1,20.75,1,0.969,-24.23,-27.58,0.0,0,5,0.2248,0.094,0.2211,0.0995
165.875,1,0.854,-16.47,15.69,5,73.0,20.56,0.1808,-0.2893,0.167,-0.0,-0.307,-0.453,-2.743,136.88,11.6,1,20.75,1,0.964,-21.81,-22.11,0.0,0,5,0.2274,0.1101,0.2238,0.1083
165.908,1,0.832,-15.72,15.96,5,72.5,21.11,0.1854,-0.2831,0.175,0.0,-0.291,-0.458,-2.738,136.25,11.6,1,20.75,1,0.948,-18.42,-17.39,0.0,0,5,0.2283,0.1287,0.2229,0.1214
165.943,1,0.829,-14.97,15.05,5,72.4,20.56,0.1838,-0.2967,0.184,0.005,-0.263,-0.464,-2.733,135.62,11.59,1,8.75,1,0.923,-14.54,-11.51,-0.088,1,5,0.2275,0.1424,0.2349,0.1295
165.974,1,0.844,-14.72,13.8,5,72.5,20.81,0.1892,-0.2904,0.187,0.005,-0.302,-0.467,-2.73,135.28,11.59,1,8.75,1,0.923,-14.54,-11.51,-0.088,1,5,0.2311,0.1449,0.2385,0.1339
166.008,1,0.842,-14.72,13.29,5,73.0,20.46,0.1968,-0.2686,0.187,0.002,-0.237,-0.472,-2.725,134.59,11.59,1,8.75,1,0.923,-14.54,-11.51,-0.088,1,5,0.2328,0.1357,0.242,0.1375
166.041,1,0.829,-14.47,12.53,5,72.5,20.44,0.1999,-0.2578,0.188,-0.002,-0.226,-0.474,-2.722,134.36,11.59,1,8.75,1,0.923,-14.54,-11.51,-0.088,1,5,0.2383,0.1301,0.2419,0.1411
166.074,1,0.817,-14.23,11.38,5,71.8,20.44,0.2044,-0.2443,0.195,-0.001,-0.328,-0.48,-2.716,133.67,11.59,1,8.75,1,0.733,0.48,12.54,3.932,1,5,0.244,0.1405,0.2458,0.1479
166.109,1,0.81,-14.23,10.7,5,71.4,20.81,0.2114,-0.2208,0.205,0.004,-0.257,-0.486,-2.71,132.98,11.59,1,8.75,1,0.856,3.88,21.16,0.0,0,5,0.2459,0.1627,0.2552,0.1572
166.145,1,0.813,-14.23,10.91,5,71.6,20.44,0.2146,-0.2028,0.209,0.006,-0.245,-0.492,-2.704,132.41,11.59,1,8.75,1,0.867,5.82,27.26,0.0,0,5,0.2418,0.1716,0.2584,0.1643
166.175,1,0.833,-11.73,9.16,5,73.1,20.44,0.2142,-0.2085,0.21,0.005,-0.225,-0.495,-2.701,132.18,11.59,1,-3.25,1,0.856,8.72,28.2,0.0,0,5,0.2436,0.1698,0.2602,0.1661
166.212,1,0.85,-12.98,9.29,5,73.3,20.44,0.1901,-0.1593,0.211,0.0,-0.2,-0.501,-2.695,131.67,11.59,1,-3.25,1,0.8,14.54,34.07,0.0,0,5,0.2511,0.168,0.2548,0.1698
166.244,1,0.847,-13.23,8.97,5,73.5,20.81,0.1659,-0.1189,0.214,-0.001,-0.258,-0.503,-2.691,131.44,11.59,1,-3.25,1,0.835,16.48,39.32,0.0,0,5,0.257,0.1738,0.2533,0.1738
166.308,1,0.831,-12.98,8.47,5,72.8,20.44,0.13,-0.0654,0.222,0.005,-0.147,-0.516,-2.678,130.52,11.59,1,-3.25,1,0.834,17.93,42.41,0.0,0,5,0.2459,0.1941,0.2607,0.1886
166.339,1,0.821,-12.98,7.88,5,71.2,20.56,0.1183,-0.0442,0.216,0.006,-0.107,-0.521,-2.672,130.23,11.59,1,-3.25,1,0.843,17.45,41.29,0.0,0,5,0.2387,0.1906,0.2609,0.1924
166.376,1,0.813,-13.48,8.94,5,70.7,20.56,0.0943,-0.0213,0.212,0.006,-0.15,-0.524,-2.669,130.06,11.59,1,-1.2,1,0.843,17.45,41.29,0.0,0,5,0.2311,0.183,0.2533,0.1812
166.41,1,0.815,-13.98,8.4,5,71.3,20.81,0.09,-0.0338,0.207,0.004,-0.197,-0.529,-2.662,129.66,11.59,1,-1.2,1,0.834,13.57,36.6,0.0,0,5,0.233,0.1813,0.2404,0.1739
166.439,1,0.828,-12.98,7.02,5,72.5,20.56,0.09,-0.0183,0.203,0.002,-0.17,-0.532,-2.659,129.43,11.59,1,-1.2,1,0.854,10.66,33.38,0.0,0,5,0.2311,0.1793,0.2311,0.1701
166.476,1,0.826,-11.98,6.04,5,72.2,20.44,0.09,-0.0076,0.194,-0.002,-0.092,-0.536,-2.654,129.14,11.59,1,-1.2,1,0.854,10.66,33.38,0.0,0,5,0.2201,0.1683,0.2145,0.172
166.507,1,0.821,-11.98,6.04,5,72.0,20.44,0.09,-0.0016,0.182,-0.004,-0.117,-0.54,-2.648,128.97,11.59,1,-1.2,1,0.833,5.33,19.25,0.0,0,5,0.2052,0.1535,0.2015,0.1664
166.544,1,0.819,-12.48,6.2,5,71.7,20.81,0.09,-0.0008,0.174,-0.001,-0.192,-0.545,-2.643,128.63,11.59,1,-1.2,1,0.833,5.33,19.25,0.0,0,5,0.1978,0.1516,0.1997,0.1646
166.576,1,0.834,-13.98,6.46,5,72.6,20.44,0.09,0.0039,0.17,-0.002,-0.127,-0.547,-2.64,128.46,11.59,1,3.81,1,0.809,-1.45,14.35,0.0,0,5,0.1886,0.1517,0.185,0.1554
166.639,1,0.835,-14.47,6.59,5,72.7,20.2,0.09,0.0163,0.152,-0.004,-0.07,-0.552,-2.633,128.29,11.59,1,3.81,1,0.831,-2.42,13.08,0.0,0,5,0.1777,0.1369,0.1592,0.1351
166.677,1,0.853,-13.73,5.58,5,73.1,20.2,0.09,0.019,0.141,-0.003,-0.059,-0.555,-2.629,128.11,11.59,1,3.81,1,0.831,-2.42,13.08,0.0,0,5,0.1629,0.1222,0.1536,0.1259
166.706,1,0.861,-13.98,5.78,5,73.3,20.2,0.09,0.0265,0.135,0.0,-0.067,-0.558,-2.625,128.0,11.59,1,3.81,1,0.834,-5.82,9.3,0.0,0,5,0.1443,0.1184,0.1518,0.1258
166.74,1,0.871,-13.23,5.03,5,73.1,20.56,0.09,0.0257,0.131,0.0,-0.072,-0.56,-2.623,127.94,11.59,1,3.81,1,0.834,-5.82,9.3,0.0,0,5,0.137,0.1148,0.1463,0.1241
166.776,1,0.865,-15.72,6.26,5,72.5,20.56,0.09,0.0294,0.123,-0.002,-0.062,-0.563,-2.619,127.65,11.59,1,5.61,1,0.834,-5.82,9.3,0.0,0,5,0.1288,0.1104,0.1306,0.1214
166.807,1,0.861,-14.72,5.85,5,72.0,20.81,0.09,0.0381,0.115,-0.007,0.073,-0.565,-2.615,127.83,11.59,1,5.61,1,0.83,-7.27,13.79,0.0,0,5,0.1295,0.104,0.1131,0.1149
166.845,1,0.877,-13.23,5.34,5,72.3,20.46,0.09,0.0316,0.11,-0.008,-0.065,-0.568,-2.612,127.83,11.59,1,5.61,1,0.83,-7.27,13.79,0.0,0,5,0.121,0.099,0.1045,0.1137
166.876,1,0.881,-14.72,5.62,5,72.7,20.56,0.09,0.0212,0.107,-0.007,-0.032,-0.569,-2.61,127.77,11.59,1,5.61,1,0.812,-6.3,21.27,0.0,0,5,0.1166,0.0984,0.102,0.113
166.906,1,0.877,-13.98,5.17,5,73.4,20.44,0.09,0.0356,0.1,-0.007,0.022,-0.571,-2.607,127.83,11.59,1,5.61,1,0.799,-7.27,24.36,0.0,0,5,0.102,0.0911,0.0947,0.1111
166.942,1,0.868,-14.23,5.47,5,73.7,20.44,0.09,0.0342,0.094,-0.007,0.003,-0.572,-2.605,127.88,11.59,1,5.61,1,0.799,-6.3,29.47,0.0,0,5,0.0939,0.0866,0.0884,0.1083
166.974,1,0.86,-14.23,5.49,5,74.1,20.0,0.09,0.0323,0.084,-0.004,0.005,-0.574,-2.603,127.83,11.62,1,6.95,1,0.799,-6.3,29.47,0.0,0,5,0.0818,0.08,0.08,0.0945
167.007,1,0.874,-12.48,4.46,5,73.7,20.44,0.09,0.0321,0.078,-0.002,-0.009,-0.575,-2.6,127.77,11.62,1,6.95,1,0.799,-6.3,29.47,0.0,0,5,0.0733,0.0788,0.0733,0.0861
167.044,1,0.864,-11.98,4.17,5,73.1,20.44,0.09,0.0296,0.075,-0.002,0.001,-0.577,-2.598,127.77,11.62,1,6.95,1,0.799,-6.3,29.47,0.0,0,5,0.0773,0.0773,0.0699,0.0773
167.072,1,0.855,-12.23,4.19,5,72.7,20.44,0.09,0.0293,0.075,-0.003,0.008,-0.578,-2.597,127.83,11.62,1,6.95,1,0.794,-9.69,34.08,0.0,0,5,0.079,0.0754,0.068,0.0772
167.106,1,0.856,-12.23,4.78,5,72.8,20.2,0.09,0.034,0.073,-0.003,0.03,-0.58,-2.594,127.83,11.62,1,6.95,1,0.794,-9.69,34.08,0.0,0,5,0.0772,0.0698,0.0698,0.0735
