t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,x_m,y_m,yaw_deg,volts,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
140.437,1,0.92,-2.99,-0.59,5,77.2,20.44,0.07,0.0356,0.049,-0.005,-0.006,-3.525,-3.404,155.79,12.2,-3.65,1,0.961,13.09,12.4,-2.758,1,5,0.0481,0.0536,0.0333,0.0592
140.504,1,0.918,-2.99,-0.4,5,76.7,20.56,0.07,0.0362,0.049,-0.002,0.035,-3.528,-3.402,155.84,12.2,-2.3,1,0.945,9.21,6.11,-1.133,1,5,0.0444,0.0537,0.0389,0.0574
140.536,1,0.919,-2.99,-0.02,5,76.3,20.44,0.07,0.0332,0.049,-0.001,0.029,-3.529,-3.402,155.84,12.2,-2.3,1,0.946,9.21,6.33,-4.192,1,5,0.0444,0.0555,0.0389,0.0555
140.569,1,0.916,-2.75,-0.23,5,76.2,20.44,0.07,0.0268,0.049,0.0,0.02,-3.531,-3.401,155.9,12.2,-2.3,1,0.946,9.21,6.33,-4.192,1,5,0.0443,0.0591,0.0406,0.0536
140.602,1,0.918,-2.5,-0.56,5,76.1,20.44,0.07,0.0275,0.051,0.002,0.069,-3.533,-3.401,156.07,12.2,-2.3,1,0.946,9.21,6.33,-4.192,1,5,0.0425,0.0609,0.0462,0.0554
140.634,1,0.926,-2.0,-0.77,5,75.8,20.44,0.07,0.0308,0.05,0.003,0.072,-3.534,-3.4,156.13,12.2,-2.3,1,0.949,10.18,6.41,-3.119,1,5,0.0388,0.0609,0.0462,0.0554
140.702,1,0.917,-1.5,0.4,5,75.3,20.44,0.07,0.0295,0.045,0.0,0.149,-3.537,-3.399,156.59,12.18,-1.57,1,0.937,11.15,7.78,-4.472,1,5,0.0259,0.0592,0.0314,0.0629
140.733,1,0.916,-1.0,0.88,5,75.0,20.44,0.07,0.0039,0.044,-0.002,0.103,-3.538,-3.398,156.76,12.18,-1.57,1,0.942,12.12,8.8,-3.052,1,5,0.0259,0.0592,0.0241,0.0666
140.768,1,0.905,-0.5,1.15,5,74.5,20.44,0.07,-0.0103,0.039,-0.001,0.18,-3.539,-3.398,157.05,12.18,-1.57,1,0.944,13.09,9.98,-3.007,1,5,0.0167,0.0574,0.0185,0.0648
140.901,1,0.877,1.0,2.14,5,74.3,20.0,0.07,-0.017,0.037,-0.006,0.072,-3.544,-3.395,157.79,12.18,0.08,1,0.942,11.15,3.54,-4.929,1,5,0.0296,0.0444,0.0166,0.0555
140.933,1,0.873,1.5,2.06,5,74.2,20.44,0.07,-0.0514,0.037,-0.006,0.039,-3.544,-3.395,157.85,12.18,0.08,1,0.946,11.15,4.81,-4.09,1,5,0.0296,0.0425,0.0203,0.0573
141.032,1,0.876,1.5,2.68,5,74.0,20.0,0.07,-0.0517,0.051,-0.002,0.011,-3.549,-3.393,158.08,12.18,0.08,1,0.936,10.18,5.31,-2.051,1,5,0.0481,0.0536,0.0444,0.0592
141.069,1,0.873,1.75,2.53,5,73.9,19.85,0.07,-0.0622,0.055,-0.002,0.023,-3.551,-3.392,158.08,12.17,0.82,1,0.953,9.21,0.55,-6.533,1,5,0.0536,0.0572,0.048,0.0609
141.1,1,0.872,2.0,2.45,5,73.7,20.2,0.07,-0.062,0.06,-0.001,0.002,-3.554,-3.391,158.14,12.17,0.82,1,0.954,10.18,0.41,-3.973,1,5,0.0572,0.0609,0.0572,0.0646
141.133,1,0.867,2.0,2.76,5,73.7,19.97,0.07,-0.0627,0.062,-0.0,-0.006,-3.555,-3.39,158.14,12.17,0.82,1,0.953,10.18,1.32,-1.9,1,5,0.0591,0.0628,0.0609,0.0646
141.17,1,0.863,2.0,2.72,5,73.6,20.2,0.07,-0.0679,0.063,-0.001,-0.027,-3.557,-3.389,158.08,12.17,0.82,1,0.954,10.18,1.32,-1.903,1,5,0.0665,0.061,0.0628,0.0628
141.201,1,0.873,1.5,2.7,5,73.7,20.0,0.07,-0.0664,0.064,-0.003,-0.029,-3.559,-3.388,158.02,12.17,0.82,1,0.956,9.69,0.88,-3.405,1,5,0.0721,0.0591,0.0628,0.0628
141.233,1,0.875,1.5,2.8,5,74.1,20.44,0.07,-0.0599,0.063,-0.004,-0.022,-3.561,-3.388,157.96,12.17,0.82,1,0.959,9.21,0.53,-6.529,1,5,0.0739,0.0573,0.061,0.061
141.333,1,0.868,1.5,2.37,5,74.0,19.97,0.07,-0.0621,0.058,-0.003,-0.035,-3.566,-3.385,157.79,12.17,0.49,1,0.96,9.21,-0.86,-2.26,1,5,0.0666,0.0573,0.0536,0.0555
141.435,1,0.877,1.5,2.4,5,74.4,20.2,0.07,-0.0547,0.061,0.004,-0.024,-3.572,-3.383,157.79,12.17,0.49,1,0.962,9.21,-0.81,-3.997,1,5,0.0555,0.0536,0.0758,0.0573
141.533,1,0.892,1.5,2.16,5,74.7,20.2,0.07,-0.0553,0.063,0.003,-0.013,-3.578,-3.381,157.68,12.17,-0.84,1,0.959,8.24,-0.68,-6.596,1,5,0.0607,0.0679,0.0625,0.0589
141.633,1,0.894,1.25,2.17,5,74.7,20.0,0.07,-0.0512,0.068,-0.003,-0.038,-3.584,-3.378,157.56,12.17,-0.84,1,0.915,11.63,0.19,-3.109,1,5,0.0759,0.0629,0.0666,0.0666
141.675,1,0.899,1.5,2.01,5,74.9,20.0,0.07,-0.0484,0.068,-0.003,0.008,-3.586,-3.377,157.51,12.17,-0.84,1,0.915,11.63,0.19,-3.109,1,5,0.0796,0.0648,0.0648,0.0611
141.702,1,0.906,1.75,1.84,5,75.1,19.85,0.07,-0.0489,0.064,0.0,0.012,-3.589,-3.376,157.56,12.16,-2.74,1,0.946,12.12,5.95,-2.46,1,5,0.0703,0.0666,0.0629,0.0574
141.732,1,0.907,1.5,2.38,5,74.8,20.2,0.07,-0.0487,0.062,0.001,-0.016,-3.59,-3.376,157.56,12.16,-2.74,1,0.946,12.12,5.95,-2.46,1,5,0.0666,0.0648,0.0629,0.0555
141.832,1,0.903,1.75,1.74,5,74.5,19.85,0.07,-0.0549,0.058,-0.0,0.003,-3.595,-3.374,157.39,12.16,-2.74,1,0.939,15.99,13.47,-2.85,1,5,0.0574,0.05,0.0648,0.0593
141.932,1,0.906,2.0,1.58,5,74.3,20.0,0.07,-0.0465,0.061,0.003,-0.022,-3.601,-3.372,157.28,12.16,-3.12,1,0.941,15.99,12.57,-3.253,1,5,0.0574,0.0592,0.0685,0.0574
142.032,1,0.893,1.5,1.17,5,71.9,20.44,0.07,-0.0461,0.069,0.002,-0.059,-3.607,-3.369,156.99,12.16,-3.12,1,0.936,15.03,12.26,-1.448,1,5,0.0777,0.0685,0.074,0.0574
142.102,1,0.882,1.0,1.01,5,71.6,20.44,0.07,-0.033,0.07,0.001,-0.013,-3.613,-3.367,156.76,12.16,-1.82,1,0.933,14.06,11.11,-1.476,1,5,0.0795,0.0628,0.0795,0.0573
142.134,1,0.881,1.0,1.07,5,70.8,20.44,0.07,-0.0247,0.071,0.004,0.013,-3.614,-3.367,156.76,12.16,-1.82,1,0.933,14.06,11.11,-1.476,1,5,0.074,0.0647,0.0851,0.0592
142.234,1,0.91,1.0,-0.05,5,70.2,20.2,0.07,-0.027,0.065,0.0,-0.023,-3.62,-3.364,156.7,12.16,-1.82,1,0.923,10.18,4.39,-2.402,1,5,0.0685,0.0629,0.0685,0.0611
142.269,1,0.906,1.0,-0.03,5,69.7,20.0,0.07,-0.0076,0.065,-0.0,-0.046,-3.622,-3.363,156.59,12.16,-1.82,1,0.923,10.18,4.39,-2.402,1,5,0.0665,0.0591,0.0702,0.0647
142.305,1,0.908,1.0,-0.3,5,69.2,20.44,0.07,-0.0081,0.066,0.004,-0.036,-3.625,-3.362,156.53,12.16,-0.46,1,0.94,9.69,2.9,-4.444,1,5,0.0648,0.0611,0.0778,0.0592
142.334,1,0.911,1.25,-0.64,5,69.0,20.04,0.07,-0.0036,0.065,0.004,-0.029,-3.626,-3.362,156.47,12.16,-0.46,1,0.932,9.21,2.95,-4.873,1,5,0.0648,0.0593,0.0778,0.0574
142.367,1,0.914,1.25,-0.75,5,69.8,20.44,0.07,-0.0008,0.068,0.005,-0.043,-3.629,-3.361,156.42,12.16,-0.46,1,0.941,9.21,1.54,-6.166,1,5,0.0686,0.0668,0.0779,0.0575
142.401,1,0.861,1.0,-0.7,5,65.1,20.56,0.07,0.0015,0.071,0.0,-0.032,-3.632,-3.359,156.3,12.16,-0.46,1,0.937,9.21,1.78,-3.771,1,5,0.0778,0.0703,0.0722,0.0629
142.432,1,0.833,0.75,-0.61,5,63.8,20.46,0.07,0.0037,0.074,-0.0,-0.043,-3.633,-3.359,156.25,12.16,-0.46,1,0.937,9.21,1.78,-3.771,1,5,0.0815,0.074,0.0722,0.0666
142.468,1,0.813,0.75,-0.46,5,63.6,20.44,0.07,0.005,0.075,-0.002,0.007,-3.636,-3.358,156.25,12.16,-0.46,1,0.927,8.24,1.76,-4.919,1,5,0.0832,0.074,0.0721,0.0703
142.5,1,0.816,0.75,-0.39,5,64.0,20.44,0.07,0.002,0.076,0.0,0.045,-3.639,-3.356,156.36,12.16,-2.28,1,0.927,8.24,1.76,-4.919,1,5,0.074,0.074,0.0795,0.0777
142.531,1,0.812,1.0,-0.31,5,63.2,20.44,0.07,0.0006,0.075,0.003,0.016,-3.64,-3.356,156.36,12.16,-2.28,1,0.923,9.21,2.01,-1.252,1,5,0.0684,0.0739,0.0813,0.0758
142.568,1,0.816,1.0,-0.13,5,63.5,20.44,0.07,-0.0041,0.072,0.004,0.029,-3.642,-3.355,156.42,12.16,-2.28,1,0.92,9.21,2.09,-2.936,1,5,0.0647,0.074,0.0777,0.0703
142.607,1,0.805,1.0,-0.09,5,62.7,20.44,0.07,-0.0071,0.068,0.005,0.003,-3.645,-3.354,156.42,12.16,-2.28,1,0.92,9.21,2.09,-2.936,1,5,0.0647,0.074,0.0721,0.0629
142.633,1,0.803,1.0,-0.07,5,62.4,20.44,0.07,-0.0077,0.068,0.003,-0.027,-3.646,-3.354,156.36,12.16,-2.28,1,0.879,12.12,2.13,-5.816,1,5,0.0648,0.0722,0.0703,0.0648
142.668,1,0.806,1.0,-0.2,5,62.7,20.56,0.07,-0.0079,0.067,0.002,-0.063,-3.649,-3.353,156.3,12.16,-2.28,1,0.879,12.12,2.13,-5.816,1,5,0.0648,0.0666,0.0703,0.0648
142.7,1,0.8,1.25,-0.72,5,62.5,20.44,0.07,-0.0057,0.065,0.001,-0.047,-3.651,-3.352,156.19,12.16,-2.59,1,0.879,12.12,2.13,-5.816,1,5,0.0667,0.063,0.0704,0.0611
142.733,1,0.798,1.0,-0.53,5,62.7,20.44,0.07,0.0006,0.066,0.001,-0.026,-3.652,-3.351,156.13,12.16,-2.59,1,0.891,13.09,7.76,-0.849,1,5,0.0703,0.0629,0.0703,0.0592
142.77,1,0.807,1.0,-0.58,5,63.3,20.44,0.07,0.0006,0.068,0.001,-0.042,-3.655,-3.35,156.07,12.16,-2.59,1,0.891,13.09,7.76,-0.849,1,5,0.074,0.0666,0.0722,0.0611
142.834,1,0.802,0.5,-0.63,5,62.9,20.44,0.07,0.0013,0.073,-0.001,0.014,-3.659,-3.348,156.07,12.16,-2.59,1,0.895,12.12,8.18,-2.67,1,5,0.0778,0.0723,0.0704,0.0704
142.871,1,0.802,0.5,-0.6,5,63.0,20.44,0.07,0.0084,0.076,-0.0,0.019,-3.662,-3.347,156.13,12.16,-2.59,1,0.895,12.12,8.18,-2.67,1,5,0.076,0.0741,0.076,0.076
142.899,1,0.807,0.5,-0.6,5,63.4,20.44,0.07,0.0072,0.075,0.001,-0.003,-3.664,-3.346,156.13,12.16,-3.54,1,0.895,12.12,8.19,-2.671,1,5,0.0722,0.0741,0.0778,0.0741
142.932,1,0.809,0.5,-0.73,5,63.3,20.44,0.07,0.0067,0.074,0.002,0.015,-3.666,-3.345,156.13,12.16,-3.54,1,0.895,12.12,8.19,-2.671,1,5,0.0704,0.0741,0.0778,0.0741
142.966,1,0.806,1.0,-0.68,5,63.4,20.44,0.07,0.0088,0.071,0.003,0.017,-3.668,-3.344,156.19,12.16,-3.54,1,0.899,12.12,7.94,-3.443,1,5,0.0666,0.074,0.074,0.0685
143.001,1,0.811,1.0,-0.87,5,63.9,20.2,0.07,0.0019,0.068,0.006,0.013,-3.671,-3.343,156.19,12.16,-3.54,1,0.899,12.12,7.94,-3.443,1,5,0.061,0.0758,0.0721,0.0647
143.032,1,0.805,1.0,-0.69,5,63.6,20.44,0.07,0.0055,0.068,0.006,-0.006,-3.672,-3.343,156.19,12.16,-3.54,1,0.899,12.12,7.94,-3.443,1,5,0.061,0.0758,0.0721,0.0629
143.068,1,0.8,1.0,-0.66,5,63.1,20.44,0.07,0.0025,0.068,0.005,-0.04,-3.675,-3.342,156.07,12.16,-3.54,1,0.892,12.12,7.94,-3.454,1,5,0.0611,0.074,0.0722,0.0648
143.1,1,0.782,1.0,-0.69,5,62.1,20.44,0.07,0.0023,0.068,0.002,-0.044,-3.677,-3.341,156.02,12.16,-2.86,1,0.904,12.12,7.92,-3.443,1,5,0.0666,0.0685,0.0703,0.0648
143.132,1,0.785,0.5,-0.58,5,62.1,20.44,0.07,0.0029,0.068,-0.0,-0.044,-3.679,-3.34,155.96,12.16,-2.86,1,0.904,12.12,7.92,-3.443,1,5,0.0703,0.0684,0.0684,0.0666
143.166,1,0.791,0.5,-0.82,5,62.3,20.56,0.07,0.0072,0.068,-0.001,-0.014,-3.681,-3.339,155.96,12.16,-2.86,1,0.894,11.63,8.24,-3.075,1,5,0.074,0.0703,0.0647,0.0647
143.2,1,0.795,0.25,-0.96,5,62.3,20.56,0.07,0.0108,0.072,-0.001,0.004,-3.684,-3.338,155.96,12.16,-2.86,1,0.894,11.63,8.24,-3.075,1,5,0.0759,0.074,0.0685,0.0703
143.232,1,0.8,0.0,-1.21,5,62.3,20.44,0.07,0.0159,0.071,-0.0,0.021,-3.685,-3.337,155.96,12.16,-2.86,1,0.894,11.63,8.24,-3.075,1,5,0.0722,0.0703,0.0703,0.0703
143.267,1,0.806,0.0,-1.32,5,62.6,20.44,0.07,0.0231,0.073,-0.0,0.011,-3.688,-3.336,156.02,12.16,-2.86,1,0.899,11.15,6.73,-3.482,1,5,0.0685,0.0703,0.074,0.0778
143.298,1,0.81,0.0,-1.64,5,62.8,20.44,0.07,0.0243,0.069,0.0,0.014,-3.69,-3.335,156.07,12.16,-2.86,1,0.887,11.15,8.12,-2.168,1,5,0.0648,0.0703,0.0685,0.074
143.331,1,0.809,0.0,-1.53,5,62.8,20.44,0.07,0.0294,0.069,0.0,0.026,-3.691,-3.334,156.07,12.16,-2.86,1,0.892,11.63,8.39,0.961,1,5,0.0648,0.0722,0.0666,0.074
143.368,1,0.8,0.0,-1.21,5,62.4,20.44,0.07,0.0274,0.065,0.0,0.018,-3.694,-3.333,156.13,12.16,-2.86,1,0.897,11.63,8.53,-2.277,1,5,0.0629,0.0703,0.0611,0.0666
143.398,1,0.8,0.0,-1.02,5,62.8,20.44,0.07,0.0215,0.065,0.0,-0.002,-3.696,-3.332,156.19,12.16,-2.86,1,0.901,11.63,8.23,-3.077,1,5,0.061,0.0665,0.0628,0.0684
143.432,1,0.807,0.0,-1.21,5,63.0,20.44,0.07,0.018,0.065,0.001,-0.001,-3.697,-3.332,156.13,12.16,-2.86,1,0.902,11.63,8.23,-3.081,1,5,0.0609,0.0683,0.0628,0.0665
143.469,1,0.809,0.25,-1.14,5,63.3,20.56,0.07,0.0213,0.065,-0.0,0.007,-3.7,-3.331,156.19,12.16,-2.86,1,0.901,11.63,8.24,-3.083,1,5,0.0609,0.0646,0.0646,0.0701
143.498,1,0.816,0.25,-1.19,5,63.4,20.44,0.07,0.0171,0.064,0.0,-0.003,-3.702,-3.33,156.19,12.16,-2.48,1,0.902,11.63,8.24,-3.087,1,5,0.0609,0.0664,0.0627,0.0664
143.53,1,0.821,0.25,-1.24,5,63.7,20.56,0.07,0.0181,0.065,-0.001,-0.004,-3.703,-3.329,156.19,12.16,-2.48,1,0.902,11.63,8.25,-3.089,1,5,0.0627,0.0664,0.0609,0.0682
143.566,1,0.826,0.0,-1.16,5,64.0,20.44,0.07,0.019,0.067,-0.002,-0.026,-3.706,-3.328,156.13,12.16,-2.48,1,0.9,11.63,8.27,-3.092,1,5,0.0696,0.0733,0.0568,0.0678
143.601,1,0.825,-0.25,-1.27,5,64.1,20.56,0.07,0.0208,0.073,-0.006,0.055,-3.709,-3.326,156.19,12.16,-2.48,1,0.898,11.15,8.09,-2.141,1,5,0.0807,0.077,0.0587,0.077
143.631,1,0.834,0.0,-1.08,5,64.6,20.56,0.07,0.0254,0.075,-0.005,0.067,-3.71,-3.326,156.25,12.16,-2.48,1,0.895,11.15,8.1,-2.16,1,5,0.0807,0.077,0.0624,0.0789
143.665,1,0.845,0.0,-1.26,5,64.6,20.44,0.07,0.0188,0.076,-0.002,0.068,-3.713,-3.324,156.36,12.16,-2.48,1,0.895,11.63,8.3,-3.118,1,5,0.0739,0.0758,0.0721,0.0832
143.701,1,0.862,0.0,-1.11,5,65.7,20.56,0.07,0.022,0.073,0.001,0.036,-3.715,-3.323,156.47,12.16,-2.16,1,0.895,11.63,8.3,-3.118,1,5,0.0648,0.0759,0.0722,0.0796
143.732,1,0.869,0.25,-1.29,5,66.5,20.56,0.07,0.0194,0.072,0.001,0.048,-3.717,-3.323,156.53,12.16,-2.16,1,0.895,11.63,8.3,-3.118,1,5,0.0629,0.0758,0.0703,0.0777
143.765,1,0.873,0.5,-0.96,5,67.1,20.44,0.07,0.0193,0.071,0.001,0.022,-3.719,-3.322,156.65,12.16,-2.16,1,0.879,12.6,9.55,-3.133,1,5,0.0628,0.0758,0.0684,0.0776
143.798,1,0.874,0.5,-0.83,5,67.5,20.56,0.07,0.011,0.071,0.002,-0.021,-3.722,-3.321,156.59,12.16,-2.16,1,0.879,12.6,9.55,-3.133,1,5,0.0608,0.0756,0.0719,0.0774
143.831,1,0.881,0.5,-0.96,5,67.8,20.44,0.07,0.0093,0.072,0.004,-0.03,-3.723,-3.32,156.59,12.16,-2.16,1,0.871,13.09,10.29,-0.601,1,5,0.059,0.0756,0.0756,0.0774
143.865,1,0.883,0.5,-1.23,5,67.8,20.56,0.07,0.0116,0.075,0.002,0.018,-3.726,-3.319,156.53,12.16,-2.16,1,0.847,10.18,11.08,0.208,1,5,0.0682,0.0737,0.0793,0.0774
143.9,1,0.885,0.5,-1.38,5,68.0,20.44,0.07,0.0166,0.076,0.0,0.009,-3.729,-3.318,156.53,12.16,-0.99,1,0.847,10.18,11.08,0.208,1,5,0.0738,0.0738,0.0794,0.0775
143.931,1,0.888,0.25,-1.17,5,68.3,20.56,0.07,0.0193,0.077,-0.002,-0.012,-3.73,-3.317,156.53,12.16,-0.99,1,0.847,10.18,11.08,0.208,1,5,0.0794,0.0738,0.0757,0.0775
143.964,1,0.893,0.0,-1.08,5,68.6,20.44,0.07,0.0189,0.076,-0.003,-0.019,-3.733,-3.316,156.47,12.16,-0.99,1,0.858,8.24,2.49,-3.964,1,5,0.0811,0.0793,0.0682,0.0774
144.0,1,0.898,0.0,-1.5,5,69.3,20.44,0.07,0.02,0.078,-0.006,0.023,-3.735,-3.314,156.47,12.16,-0.99,1,0.858,8.24,2.49,-3.964,1,5,0.0847,0.0773,0.0663,0.0792
144.031,1,0.904,-0.5,-1.08,5,69.5,20.56,0.07,0.027,0.079,-0.005,0.056,-3.737,-3.314,156.53,12.16,-0.99,1,0.858,8.24,2.49,-3.964,1,5,0.0858,0.0787,0.0679,0.0823
144.066,1,0.915,-0.25,-1.01,5,70.8,20.56,0.07,0.0257,0.078,-0.002,0.063,-3.74,-3.313,156.7,12.16,-0.99,1,0.847,7.76,3.75,-3.552,1,5,0.0753,0.0771,0.0735,0.0842
144.099,1,0.918,0.0,-0.95,5,71.0,20.44,0.07,0.0207,0.075,0.001,0.019,-3.743,-3.311,156.76,12.16,-0.67,1,0.839,8.24,3.6,-0.735,1,5,0.0664,0.0772,0.0754,0.0825
144.131,1,0.913,0.0,-0.95,5,70.4,20.2,0.07,0.0164,0.074,0.0,0.006,-3.744,-3.311,156.76,12.16,-0.67,1,0.839,8.24,3.6,-0.735,1,5,0.0666,0.0777,0.0722,0.0814
144.163,1,0.911,-0.25,-0.73,5,70.2,20.44,0.07,0.0164,0.074,0.0,-0.025,-3.747,-3.31,156.7,12.16,-0.67,1,0.788,8.24,5.07,2.936,1,5,0.0703,0.0778,0.0703,0.0778
144.199,1,0.906,0.0,-1.06,5,70.1,20.44,0.07,0.0156,0.073,0.002,-0.006,-3.749,-3.309,156.7,12.16,-0.67,1,0.788,8.24,5.07,2.936,1,5,0.0667,0.0759,0.0741,0.0741
144.265,1,0.902,-0.5,-0.95,5,69.4,20.44,0.07,0.0183,0.075,0.003,0.005,-3.754,-3.307,156.7,12.16,-0.67,1,0.746,7.76,4.19,-5.049,1,4,0.0685,0.0778,0.0778,0.0741
144.3,1,0.912,-0.5,-0.68,5,70.2,20.56,0.07,0.0224,0.075,-0.001,-0.023,-3.756,-3.306,156.7,12.16,0.08,1,0.746,7.76,4.19,-5.049,1,4,0.0778,0.0778,0.0703,0.074
144.331,1,0.917,-0.75,-0.74,5,70.3,20.46,0.07,0.0171,0.074,-0.004,-0.022,-3.758,-3.305,156.65,12.16,0.08,1,0.746,7.76,4.19,-5.049,1,4,0.0796,0.074,0.0666,0.0759
144.363,1,0.917,-1.0,-0.8,5,70.7,20.56,0.07,0.0212,0.074,-0.007,0.02,-3.76,-3.303,156.65,12.16,0.08,1,0.741,7.27,3.12,-2.593,1,4,0.0833,0.074,0.0592,0.0777
144.4,1,0.906,-1.25,-0.99,5,70.1,20.56,0.07,0.0247,0.074,-0.006,0.104,-3.763,-3.302,156.82,12.16,0.08,1,0.743,7.27,3.12,-2.583,1,4,0.0759,0.074,0.0611,0.0851
144.431,1,0.904,-1.25,-0.86,5,69.7,20.46,0.07,0.0307,0.072,-0.006,0.11,-3.764,-3.301,156.99,12.16,0.08,1,0.743,7.27,3.12,-2.583,1,4,0.0703,0.0721,0.061,0.0851
144.467,1,0.904,-1.0,-0.52,5,69.5,20.44,0.07,0.0277,0.068,-0.008,0.082,-3.766,-3.3,157.16,12.16,0.08,1,0.743,7.27,3.12,-2.583,1,4,0.0629,0.0647,0.0555,0.0906
144.497,1,0.908,-1.0,-0.52,5,69.7,20.2,0.07,0.0183,0.067,-0.011,0.039,-3.769,-3.298,157.22,12.16,-0.69,1,0.737,8.24,5.98,-1.87,1,4,0.0628,0.0628,0.0499,0.0924
144.531,1,0.911,-1.0,-0.25,5,69.9,20.56,0.07,0.0182,0.068,-0.011,0.058,-3.77,-3.298,157.28,12.16,-0.69,1,0.737,8.24,5.98,-1.87,1,4,0.0647,0.0666,0.0481,0.0924
144.563,1,0.92,-0.5,-0.4,5,70.7,20.44,0.07,0.0135,0.071,-0.005,0.061,-3.773,-3.297,157.45,12.16,-0.69,1,0.74,8.72,5.39,-4.981,1,4,0.0647,0.0758,0.0573,0.0869
144.601,1,0.923,-0.5,-0.0,5,71.1,20.57,0.07,0.0101,0.073,-0.001,0.02,-3.775,-3.296,157.51,12.16,-0.69,1,0.736,9.21,6.93,-4.441,1,4,0.0647,0.0795,0.0647,0.0851
144.635,1,0.926,-0.5,-0.11,5,71.3,20.56,0.07,0.0037,0.075,-0.001,0.047,-3.777,-3.295,157.56,12.16,-0.69,1,0.739,9.69,6.57,-4.927,1,4,0.0665,0.0813,0.0665,0.085
144.664,1,0.922,-0.5,0.41,5,70.7,20.2,0.07,0.0058,0.074,-0.003,0.028,-3.779,-3.294,157.62,12.16,-0.69,1,0.742,9.69,6.57,-4.929,1,4,0.0683,0.0757,0.0665,0.0849
144.699,1,0.917,-0.5,0.4,5,70.4,20.44,0.07,-0.0032,0.071,-0.004,0.009,-3.782,-3.292,157.68,12.16,-0.69,1,0.742,9.69,6.59,-4.939,1,4,0.072,0.072,0.0628,0.0776
144.73,1,0.916,-0.5,0.01,5,70.7,20.57,0.07,-0.0028,0.07,-0.004,0.018,-3.783,-3.292,157.68,12.16,-0.69,1,0.742,9.69,6.59,-4.939,1,4,0.072,0.0702,0.0628,0.0757
144.764,1,0.923,-0.75,0.09,5,71.0,20.56,0.07,0.0041,0.069,-0.005,0.003,-3.786,-3.291,157.68,12.16,-0.69,1,0.742,9.69,7.78,-1.844,1,4,0.0757,0.0702,0.0572,0.072
144.8,1,0.922,-0.75,0.09,5,71.0,20.56,0.07,0.0057,0.066,-0.006,-0.016,-3.788,-3.289,157.68,12.16,-0.69,1,0.742,9.69,7.78,-1.844,1,4,0.0736,0.0699,0.0515,0.0699
144.831,1,0.924,-0.75,0.09,5,71.1,20.56,0.07,0.0055,0.064,-0.006,-0.004,-3.789,-3.289,157.68,12.16,-0.69,1,0.742,9.69,7.78,-1.844,1,4,0.0717,0.0662,0.0496,0.068
144.864,1,0.92,-0.5,0.01,5,70.9,20.57,0.07,0.0054,0.063,-0.005,0.074,-3.791,-3.288,157.74,12.16,-0.69,1,0.742,9.69,7.78,-1.844,1,4,0.0625,0.0625,0.0551,0.0735
144.901,1,0.917,-0.25,0.21,5,70.4,20.56,0.07,0.0038,0.064,-0.002,0.037,-3.794,-3.287,157.91,12.16,-1.04,1,0.737,9.69,6.59,-4.956,1,4,0.0553,0.059,0.0646,0.0756
144.93,1,0.916,-0.25,0.34,5,70.3,20.57,0.07,-0.0028,0.065,-0.001,0.024,-3.795,-3.286,157.91,12.16,-1.04,1,0.732,10.66,7.75,-4.888,1,4,0.0535,0.0627,0.0646,0.0775
144.965,1,0.913,0.0,0.51,5,70.1,20.44,0.07,-0.0045,0.064,0.0,-0.017,-3.797,-3.285,157.96,12.16,-1.04,1,0.732,10.66,7.75,-4.888,1,4,0.0568,0.0678,0.0605,0.0696
144.998,1,0.913,-0.5,0.43,5,70.0,20.56,0.07,-0.0101,0.065,0.001,-0.013,-3.798,-3.285,157.91,12.16,-1.04,1,0.732,10.66,7.76,-4.89,1,4,0.0605,0.0733,0.0587,0.0678
145.029,1,0.904,-0.25,0.21,5,69.2,20.56,0.07,-0.0024,0.064,-0.0,0.013,-3.8,-3.284,157.91,12.16,-1.04,1,0.726,10.18,7.73,-1.899,1,4,0.0623,0.0697,0.0568,0.066
145.065,1,0.903,-0.25,0.21,5,69.5,20.56,0.07,-0.0018,0.064,0.001,0.012,-3.802,-3.283,157.91,12.16,-1.04,1,0.727,10.18,8.13,-4.345,1,4,0.0629,0.0666,0.0648,0.0629
145.095,1,0.898,-0.25,0.34,5,69.3,20.57,0.07,-0.0017,0.066,0.001,0.006,-3.803,-3.283,157.91,12.15,-1.36,1,0.724,10.66,7.77,-4.883,1,4,0.0625,0.0662,0.068,0.0662
145.133,1,0.892,-0.25,0.34,5,68.8,20.57,0.07,-0.0038,0.066,0.001,0.003,-3.806,-3.282,157.91,12.15,-1.36,1,0.724,10.66,7.77,-4.883,1,4,0.0638,0.0656,0.0693,0.0656
145.167,1,0.888,-0.25,0.34,5,68.4,20.57,0.07,-0.0038,0.067,-0.002,0.001,-3.808,-3.281,157.96,12.15,-1.36,1,0.724,10.66,7.77,-4.883,1,4,0.0692,0.0656,0.0656,0.0692
145.199,1,0.888,0.0,0.12,5,68.3,20.57,0.07,-0.0038,0.068,-0.004,-0.004,-3.811,-3.28,157.96,12.15,-1.36,1,0.712,10.66,7.86,-4.853,1,4,0.0751,0.0678,0.0604,0.0678
