t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,x_m,y_m,yaw_deg,volts,perfil,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
163.616,1,0.811,-6.74,3.99,5,61.7,20.46,0.09,-0.0092,0.092,-0.004,0.003,-0.072,-0.316,16.1,11.64,1,4.33,1,0.903,0.0,-1.14,1.211,1,5,0.0943,0.087,0.0906,0.0979
163.683,1,0.829,-6.74,4.26,5,62.7,20.04,0.09,-0.0091,0.092,-0.007,0.029,-0.066,-0.315,16.1,11.65,1,3.54,1,0.906,0.0,-1.43,0.333,1,5,0.0955,0.0829,0.0883,0.1027
163.752,1,0.825,-5.74,3.56,5,62.9,20.0,0.09,-0.0138,0.09,-0.006,-0.034,-0.061,-0.314,15.99,11.65,1,3.54,1,0.899,0.97,-2.73,0.253,1,5,0.094,0.0847,0.0847,0.0976
163.778,1,0.826,-5.74,3.96,5,62.9,20.46,0.09,-0.014,0.09,-0.002,0.019,-0.058,-0.313,15.99,11.65,1,3.54,1,0.899,0.97,-2.73,0.253,1,5,0.0944,0.0926,0.0833,0.0907
163.817,1,0.828,-5.24,3.56,5,63.0,20.44,0.0973,-0.0196,0.09,0.001,0.009,-0.054,-0.312,16.04,11.65,1,3.54,1,0.892,0.97,-2.68,-1.519,1,5,0.0907,0.0963,0.087,0.087
163.88,1,0.812,-4.74,3.53,5,61.7,20.44,0.1181,-0.0222,0.089,0.001,-0.018,-0.049,-0.31,15.99,11.65,1,3.16,1,0.885,1.45,-1.69,-0.589,1,5,0.0851,0.0869,0.0943,0.0906
163.916,1,0.807,-4.74,3.54,5,61.0,20.2,0.1323,-0.0338,0.092,0.0,-0.009,-0.045,-0.309,15.99,11.65,1,3.16,1,0.886,1.94,-1.34,2.72,1,5,0.0924,0.0887,0.0961,0.0924
163.979,1,0.819,-4.74,3.81,5,62.4,20.0,0.153,-0.0424,0.104,-0.002,-0.031,-0.039,-0.308,15.93,11.65,1,3.16,1,0.894,1.94,-1.53,0.24,1,5,0.1111,0.1,0.1037,0.1
164.079,1,0.824,-3.99,3.33,5,62.9,20.44,0.1881,-0.064,0.137,0.002,-0.015,-0.026,-0.304,15.7,11.65,1,3.16,1,0.881,1.94,-3.5,-2.42,1,5,0.1371,0.1334,0.1445,0.1315
164.117,1,0.819,-3.74,3.22,5,62.7,20.46,0.2023,-0.0644,0.154,0.005,-0.084,-0.019,-0.302,15.53,11.65,1,3.16,1,0.88,1.94,-2.45,-3.558,1,5,0.1537,0.15,0.1667,0.1445
164.216,1,0.813,-3.24,3.24,5,62.3,20.46,0.1606,-0.0466,0.188,-0.001,-0.051,-0.001,-0.297,15.24,11.65,1,3.16,1,0.84,4.36,-4.23,-3.843,1,5,0.2014,0.1829,0.1922,0.1774
164.247,1,0.782,-3.24,3.15,5,61.2,20.46,0.174,-0.0578,0.19,0.003,-0.084,0.003,-0.296,15.18,11.65,1,3.16,1,0.863,6.79,5.04,-2.182,1,5,0.196,0.1886,0.1978,0.1775
164.281,1,0.793,-3.49,2.67,5,60.9,20.56,0.181,-0.0576,0.188,0.005,-0.049,0.01,-0.293,15.01,11.66,1,1.72,1,0.863,6.79,5.04,-2.182,1,5,0.1887,0.1795,0.2054,0.1776
164.316,1,0.778,-3.49,2.78,5,60.0,20.56,0.1953,-0.0455,0.188,0.0,-0.069,0.017,-0.292,14.9,11.66,1,1.72,1,0.867,5.82,3.26,0.145,1,5,0.1948,0.1783,0.1985,0.1801
164.349,1,0.791,-3.49,2.65,5,60.1,20.56,0.2093,-0.0527,0.188,-0.003,-0.097,0.021,-0.291,14.78,11.66,1,1.72,1,0.835,5.82,3.3,2.841,1,5,0.2003,0.1764,0.193,0.1819
164.378,1,0.785,-3.74,2.54,5,60.9,20.44,0.1976,-0.0456,0.191,-0.003,0.003,0.028,-0.289,14.67,11.66,1,1.72,1,0.835,5.82,3.3,2.841,1,5,0.2041,0.182,0.1931,0.1839
164.417,1,0.795,-3.49,2.8,5,61.3,20.56,0.19,-0.0371,0.198,0.0,-0.088,0.036,-0.287,14.55,11.66,1,1.72,1,0.778,9.69,14.24,0.0,0,5,0.2056,0.1889,0.2075,0.1889
164.486,1,0.823,-3.49,2.38,5,63.3,20.56,0.1822,-0.0448,0.201,0.0,-0.042,0.048,-0.284,14.38,11.66,1,1.48,1,0.81,8.72,20.08,0.0,0,5,0.2116,0.1932,0.2098,0.1895
164.516,1,0.823,-3.49,2.38,5,63.4,20.56,0.1697,-0.0299,0.2,0.0,-0.111,0.052,-0.283,14.32,11.66,1,1.48,1,0.806,8.72,23.89,0.0,0,5,0.2096,0.1931,0.2078,0.1912
164.546,1,0.822,-3.49,2.09,5,63.4,20.56,0.1462,-0.0227,0.202,0.002,0.006,0.06,-0.281,14.21,11.66,1,1.48,1,0.806,8.72,23.89,0.0,0,5,0.2072,0.1924,0.2146,0.1924
164.577,1,0.819,-3.49,2.11,5,63.2,20.56,0.136,-0.0132,0.2,0.003,-0.078,0.067,-0.279,13.98,11.66,1,1.48,1,0.806,8.72,23.89,0.0,0,5,0.2052,0.1923,0.2126,0.1886
164.616,1,0.836,-2.99,1.67,5,64.8,20.56,0.136,-0.0137,0.194,0.003,0.035,0.071,-0.278,14.04,11.66,1,1.48,1,0.806,8.72,23.89,0.0,0,5,0.2007,0.186,0.208,0.1804
164.687,1,0.838,-2.99,1.67,5,64.4,20.56,0.09,-0.003,0.176,0.009,-0.113,0.081,-0.274,13.75,11.66,1,3.38,1,0.746,6.79,45.64,0.0,0,5,0.1731,0.1712,0.1988,0.1602
164.715,1,0.833,-2.99,1.67,5,64.0,20.56,0.09,-0.0029,0.172,0.01,-0.07,0.084,-0.273,13.69,11.66,1,3.38,1,0.769,3.88,47.52,0.0,0,5,0.1675,0.1675,0.1952,0.1565
164.746,1,0.845,-2.75,1.44,5,65.2,20.46,0.09,-0.0026,0.169,0.005,-0.046,0.091,-0.272,13.52,11.66,1,3.38,1,0.769,3.88,47.52,0.0,0,5,0.169,0.1635,0.1837,0.158
164.783,1,0.85,-2.75,1.21,5,65.4,20.46,0.09,-0.0017,0.159,0.002,-0.015,0.096,-0.27,13.41,11.66,1,3.38,1,0.782,2.42,51.81,0.0,0,5,0.1673,0.1526,0.1692,0.1453
164.816,1,0.849,-2.75,1.22,5,65.4,20.44,0.09,0.0028,0.145,0.004,-0.039,0.102,-0.269,13.41,11.66,1,3.38,1,0.776,-0.48,53.27,0.0,0,5,0.1489,0.1379,0.16,0.1324
164.885,1,0.846,-3.49,0.75,5,65.2,20.56,0.09,0.0031,0.125,0.003,-0.043,0.111,-0.266,12.89,11.66,1,9.87,1,0.773,-6.79,53.81,0.0,0,5,0.1337,0.119,0.1373,0.1117
164.914,1,0.86,-3.49,0.88,5,66.4,20.56,0.09,0.0208,0.122,0.0,-0.045,0.114,-0.266,12.83,11.66,1,9.87,1,0.766,-8.72,54.1,0.0,0,5,0.1337,0.119,0.1373,0.1117
164.978,1,0.873,-3.74,0.96,5,67.7,20.46,0.09,0.0173,0.109,0.0,-0.026,0.12,-0.264,12.72,11.66,1,9.87,1,0.777,-12.12,54.75,0.0,0,5,0.1223,0.1019,0.1167,0.0945
165.016,1,0.861,-3.74,0.28,5,66.6,20.44,0.09,0.0185,0.098,0.001,-0.011,0.123,-0.264,12.66,11.66,1,9.87,1,0.776,-18.9,53.82,0.0,0,5,0.1019,0.089,0.1094,0.0927
165.083,1,0.856,-3.74,0.39,5,65.6,20.46,0.09,0.0295,0.085,0.004,-0.008,0.128,-0.262,12.66,11.66,1,16.97,1,0.807,-22.78,53.36,0.0,0,5,0.0815,0.0815,0.0963,0.0815
165.116,1,0.854,-3.74,0.39,5,65.3,20.46,0.09,0.0273,0.084,0.004,-0.034,0.13,-0.262,12.61,11.66,1,16.97,1,0.785,-25.2,51.83,0.0,0,5,0.0815,0.0852,0.0907,0.0778
165.183,1,0.861,-3.99,0.61,5,65.9,20.56,0.09,0.0271,0.082,-0.001,-0.026,0.135,-0.261,12.49,11.66,1,16.97,1,0.817,-29.08,51.23,0.0,0,5,0.0865,0.0829,0.0793,0.0793
165.215,1,0.874,-3.74,0.13,5,67.1,20.46,0.09,0.0262,0.077,-0.003,-0.002,0.138,-0.26,12.49,11.66,1,16.97,1,0.822,-32.47,48.55,0.0,0,5,0.0846,0.0756,0.0738,0.0756
165.245,1,0.881,-3.74,0.13,5,68.1,20.46,0.09,0.0314,0.075,-0.001,-0.0,0.14,-0.26,12.49,11.66,1,16.97,1,0.822,-32.47,48.55,0.0,0,5,0.0778,0.074,0.0722,0.074
165.285,1,0.893,-3.74,0.3,5,69.0,20.46,0.09,0.0314,0.072,0.002,0.006,0.144,-0.259,12.55,11.67,1,23.22,1,0.846,-36.84,46.75,0.0,0,5,0.0655,0.0728,0.0746,0.0746
165.314,1,0.891,-3.74,0.3,5,68.7,20.46,0.09,0.0285,0.072,0.002,0.006,0.144,-0.259,12.55,11.67,1,23.22,1,0.851,-37.32,46.56,0.0,0,5,0.0655,0.0728,0.0746,0.0746
165.344,1,0.89,-3.49,0.48,5,68.3,20.44,0.09,0.0285,0.07,0.001,0.019,0.148,-0.258,12.61,11.67,1,23.22,1,0.851,-37.32,46.56,0.0,0,5,0.0636,0.0727,0.0691,0.0727
165.382,1,0.883,-3.24,0.26,5,67.6,20.46,0.09,0.0223,0.069,-0.0,0.019,0.149,-0.258,12.66,11.67,1,23.22,1,0.854,-36.84,44.16,0.0,0,5,0.0655,0.0709,0.0655,0.0728
165.415,1,0.876,-2.99,0.2,5,67.1,20.56,0.09,0.0235,0.068,0.001,0.045,0.152,-0.257,12.72,11.67,1,23.22,1,0.871,-36.84,41.75,0.0,0,5,0.0648,0.0722,0.0666,0.0685
165.514,1,0.873,-2.99,0.88,5,66.4,20.56,0.09,0.0227,0.07,0.002,-0.013,0.157,-0.255,12.78,11.67,1,27.74,1,0.904,-35.38,37.34,0.0,0,5,0.0644,0.0773,0.0681,0.0718
165.55,1,0.893,-2.75,0.27,5,68.4,20.46,0.09,0.011,0.073,-0.001,-0.006,0.162,-0.255,12.78,11.67,1,27.74,1,0.915,-33.93,36.27,0.0,0,5,0.0701,0.0775,0.0664,0.0794
165.613,1,0.895,-2.5,0.83,5,69.5,20.57,0.09,0.0192,0.071,-0.006,0.015,0.166,-0.254,12.78,11.67,1,27.74,1,0.9,-32.96,36.42,0.0,0,5,0.074,0.0758,0.0573,0.0795
165.645,1,0.886,-2.5,2.02,5,69.5,20.57,0.09,0.0068,0.07,-0.005,0.038,0.167,-0.254,12.83,11.67,1,27.74,1,0.907,-32.96,34.25,0.0,0,5,0.072,0.0775,0.0535,0.0775
165.685,1,0.87,-2.5,2.7,5,69.5,20.57,0.09,-0.0138,0.072,-0.003,0.058,0.17,-0.253,12.95,11.67,1,30.14,1,0.918,-30.05,32.15,0.0,0,5,0.0683,0.0776,0.0591,0.0813
165.716,1,0.846,-2.0,2.91,5,68.7,20.57,0.09,-0.0253,0.073,0.001,0.025,0.174,-0.252,13.18,11.67,1,30.14,1,0.913,-28.11,32.78,0.0,0,5,0.0628,0.0776,0.0702,0.0813
165.742,1,0.83,-2.0,3.45,5,68.9,20.57,0.09,-0.0351,0.073,0.001,0.025,0.174,-0.252,13.18,11.67,1,30.14,1,0.913,-28.11,32.78,0.0,0,5,0.0629,0.0777,0.0721,0.0814
165.784,1,0.844,-1.75,6.0,5,69.5,20.46,0.09,-0.0437,0.072,0.0,0.026,0.177,-0.252,13.24,11.67,1,30.14,1,0.916,-26.66,30.59,0.0,0,5,0.0665,0.0758,0.0684,0.0758
165.815,1,0.851,-1.5,8.8,5,70.2,20.96,0.09,-0.0909,0.07,-0.002,0.009,0.18,-0.251,13.29,11.67,1,30.14,1,0.92,-25.69,29.64,0.0,0,5,0.0703,0.0703,0.0666,0.074
165.886,1,0.837,-1.5,12.96,5,70.9,20.96,0.09,-0.1413,0.075,-0.0,-0.002,0.185,-0.25,13.24,11.67,1,34.19,1,0.921,-23.27,29.2,0.0,0,5,0.0722,0.0722,0.0778,0.0797
165.914,1,0.825,-1.5,15.12,5,71.1,20.96,0.09,-0.2137,0.077,-0.001,-0.068,0.188,-0.249,13.12,11.67,1,34.19,1,0.933,-24.72,26.68,0.0,0,5,0.0815,0.0704,0.0815,0.0759
165.982,1,0.799,-2.75,20.23,5,71.3,20.46,0.09,-0.251,0.079,-0.006,-0.117,0.192,-0.249,12.78,11.67,1,34.19,1,0.945,-28.6,13.0,0.0,0,5,0.0998,0.061,0.0851,0.0703
166.015,1,0.827,-3.49,22.93,5,72.5,22.78,0.09,-0.3252,0.079,-0.007,-0.152,0.196,-0.248,12.43,11.67,1,34.19,1,0.939,-30.54,5.33,0.0,0,5,0.109,0.0554,0.0887,0.0647
166.051,1,0.831,-4.49,25.46,5,72.7,23.35,0.09,-0.3646,0.081,-0.004,-0.16,0.199,-0.247,12.09,11.67,1,34.19,1,0.955,-31.5,1.36,0.0,0,5,0.1109,0.0518,0.1035,0.0592
166.086,1,0.812,-5.49,27.37,5,72.4,23.87,0.09,-0.3985,0.082,-0.003,-0.223,0.201,-0.247,11.86,11.67,1,44.25,1,0.904,-35.38,-4.94,0.0,0,5,0.1146,0.0462,0.1127,0.0554
166.116,1,0.782,-7.49,29.41,5,72.1,23.35,0.09,-0.4205,0.082,-0.002,-0.26,0.204,-0.247,11.23,11.67,1,44.25,1,0.913,-40.71,-17.67,0.0,0,5,0.1198,0.0369,0.1235,0.0498
166.182,1,0.797,-11.23,32.12,5,71.9,23.87,0.09,-0.4374,0.08,-0.006,-0.339,0.209,-0.246,10.2,11.67,1,44.25,1,0.99,-43.14,-27.86,0.0,0,5,0.142,0.024,0.1254,0.0295
166.214,1,0.795,-12.73,33.43,5,72.2,23.87,0.09,-0.4436,0.085,-0.006,-0.374,0.212,-0.246,9.34,11.67,1,44.25,1,0.997,-44.11,-30.83,0.0,0,5,0.1512,0.024,0.1309,0.0258
166.314,1,0.73,-17.97,34.12,5,71.3,23.26,0.09,-0.4616,0.083,0.002,-0.438,0.219,-0.245,7.39,11.66,1,45.0,1,0.992,-47.98,-37.99,0.0,0,5,0.1553,0.0148,0.1553,0.0055
166.416,1,0.783,-17.47,30.53,5,70.8,22.78,0.09,-0.4238,0.082,0.002,-0.443,0.228,-0.243,4.3,11.66,1,45.0,1,0.978,-50.89,-44.78,0.0,0,5,0.1608,0.0074,0.1608,0.0
166.514,1,0.789,-18.97,28.29,5,69.3,22.22,0.09,-0.3731,0.08,0.002,-0.454,0.236,-0.243,1.83,11.66,1,36.47,1,0.975,-45.08,-38.39,0.0,0,5,0.153,0.0074,0.1567,0.0018
166.614,1,0.797,-18.72,26.08,5,69.9,21.67,0.09,-0.3201,0.083,0.006,-0.333,0.243,-0.242,0.23,11.66,1,36.47,1,0.972,-35.87,-25.0,0.0,0,5,0.1388,0.0259,0.1536,0.0148
166.648,1,0.801,-18.72,25.33,5,69.5,21.67,0.09,-0.2856,0.086,0.009,-0.258,0.247,-0.242,-0.52,11.66,1,36.47,1,0.972,-35.87,-25.0,0.0,0,5,0.1315,0.0409,0.1492,0.0231
166.715,1,0.801,-18.22,24.09,5,70.4,21.67,0.09,-0.2729,0.084,0.004,-0.306,0.254,-0.241,-1.95,11.65,1,24.47,1,0.945,-27.63,-12.2,5.153,1,5,0.133,0.0407,0.1349,0.0259
166.742,1,0.796,-17.72,23.21,5,70.4,21.67,0.09,-0.2578,0.085,0.006,-0.24,0.255,-0.241,-2.18,11.65,1,24.47,1,0.945,-27.63,-12.2,5.153,1,5,0.1311,0.0462,0.1367,0.0277
166.814,1,0.792,-16.22,22.71,5,69.3,21.67,0.09,-0.247,0.09,0.011,-0.219,0.263,-0.241,-3.15,11.65,1,24.47,1,0.916,-16.96,4.57,0.0,0,5,0.1197,0.0626,0.1382,0.0368
166.881,1,0.796,-15.47,21.86,5,69.6,21.11,0.09,-0.2545,0.086,0.007,-0.237,0.268,-0.241,-3.9,11.65,1,13.55,1,0.883,-8.24,18.47,0.0,0,5,0.1146,0.0573,0.1294,0.0444
166.913,1,0.794,-15.47,21.18,5,70.1,21.11,0.09,-0.2469,0.085,0.005,-0.232,0.27,-0.241,-4.18,11.65,1,13.55,1,0.874,-5.82,24.46,0.0,0,5,0.1146,0.0518,0.1276,0.0444
167.015,1,0.801,-14.23,20.0,5,71.0,20.81,0.09,-0.232,0.092,0.006,-0.185,0.281,-0.241,-5.56,11.65,1,13.55,1,0.878,-5.82,23.03,0.0,0,5,0.1183,0.0628,0.1349,0.0536
167.113,1,0.654,-13.73,17.96,4,70.6,21.01,0.09,-0.2233,0.09,0.002,-0.187,0.288,-0.242,-6.53,11.65,1,14.37,1,0.905,-8.72,15.45,0.0,0,5,0.1203,0.0574,0.1259,0.0555
167.147,1,0.655,-13.73,17.45,4,71.4,21.29,0.09,-0.1929,0.089,-0.001,-0.235,0.291,-0.242,-6.99,11.65,1,14.37,1,0.905,-8.72,15.45,0.0,0,5,0.1277,0.0555,0.1203,0.0518
167.181,1,0.655,-13.73,16.88,4,72.4,21.29,0.09,-0.1834,0.091,-0.002,-0.11,0.295,-0.243,-7.39,11.65,1,14.37,1,0.888,-9.69,11.38,7.35,1,5,0.1367,0.0591,0.1183,0.048
167.209,1,0.657,-13.48,16.95,4,72.9,21.37,0.09,-0.1725,0.092,-0.002,-0.19,0.297,-0.243,-7.56,11.65,1,14.37,1,0.888,-9.69,11.38,7.35,1,5,0.1385,0.0609,0.1182,0.0499
167.248,1,0.668,-13.48,16.24,4,72.7,21.1,0.09,-0.1762,0.095,-0.0,-0.137,0.301,-0.244,-7.96,11.65,1,14.37,1,0.879,-10.18,10.51,0.0,0,5,0.1311,0.0646,0.1237,0.0591
167.313,1,0.681,-13.23,15.68,4,73.4,21.01,0.104,-0.163,0.092,-0.0,-0.186,0.306,-0.245,-8.71,11.64,1,14.69,1,0.892,-11.15,6.73,0.0,0,5,0.1164,0.0591,0.1238,0.0684
167.414,1,0.799,-12.73,15.31,5,72.3,21.11,0.1392,-0.2235,0.095,0.001,-0.114,0.315,-0.246,-9.68,11.64,1,14.69,1,0.905,-12.12,0.76,4.577,1,5,0.1199,0.0664,0.1254,0.0664
167.448,1,0.806,-12.73,15.3,5,72.7,21.1,0.1529,-0.2486,0.107,0.001,-0.151,0.32,-0.247,-9.97,11.64,1,14.69,1,0.895,-12.12,-0.21,2.389,1,5,0.131,0.0794,0.1366,0.0794
167.483,1,0.809,-12.23,14.32,5,73.2,20.81,0.16,-0.2617,0.117,0.001,-0.171,0.325,-0.248,-10.37,11.64,1,15.84,1,0.894,-12.12,-0.42,5.617,1,5,0.1423,0.0887,0.1478,0.0905
167.515,1,0.792,-12.23,14.56,5,73.0,21.11,0.1741,-0.2678,0.13,-0.001,-0.241,0.33,-0.249,-10.89,11.64,1,15.84,1,0.891,-12.6,-2.42,4.336,1,5,0.1625,0.0942,0.1625,0.0997
167.548,1,0.799,-12.23,14.16,5,74.1,20.56,0.1879,-0.2966,0.137,-0.002,-0.264,0.334,-0.249,-11.17,11.64,1,15.84,1,0.902,-13.57,-3.17,5.028,1,5,0.1753,0.0997,0.1698,0.1015
167.615,1,0.791,-12.23,12.82,5,71.6,20.81,0.1946,-0.2956,0.17,0.002,-0.34,0.347,-0.252,-12.43,11.64,1,15.84,1,0.918,-16.96,-11.23,3.427,1,5,0.2143,0.1257,0.2199,0.122
167.647,1,0.794,-12.23,12.62,5,70.8,20.56,0.2027,-0.2686,0.177,0.003,-0.339,0.351,-0.253,-12.83,11.64,1,15.84,1,0.912,-17.93,-15.69,2.684,1,5,0.22,0.1294,0.2311,0.1294
167.715,1,0.81,-11.98,11.03,5,73.6,20.56,0.2039,-0.2642,0.2,-0.0,-0.266,0.367,-0.257,-14.09,11.63,1,14.75,1,0.916,-19.87,-21.39,0.0,0,5,0.2478,0.1479,0.2515,0.1516
167.741,1,0.814,-11.73,10.36,5,75.3,20.81,0.2106,-0.2282,0.204,0.001,-0.188,0.371,-0.257,-14.32,11.63,1,14.75,1,0.916,-19.87,-21.39,0.0,0,5,0.2513,0.1552,0.255,0.1534
167.809,1,0.814,-11.73,9.16,5,73.4,20.56,0.2175,-0.2175,0.215,0.001,-0.224,0.384,-0.261,-15.3,11.63,1,14.75,1,0.919,-17.45,-21.81,0.0,0,5,0.2604,0.1699,0.2622,0.1662
167.847,1,0.813,-11.48,8.89,5,74.8,20.44,0.2248,-0.1868,0.223,-0.0,-0.201,0.393,-0.263,-15.87,11.63,1,14.75,1,0.919,-17.45,-21.81,0.0,0,5,0.2698,0.1811,0.2642,0.1755
167.877,1,0.812,-11.48,8.58,5,74.7,20.56,0.2264,-0.1827,0.226,0.001,-0.242,0.401,-0.266,-16.44,11.63,1,8.67,1,0.878,-13.09,-11.72,2.57,1,5,0.2683,0.1869,0.2664,0.1813
167.915,1,0.815,-11.23,8.08,5,74.9,20.0,0.2282,-0.1741,0.227,0.006,-0.183,0.41,-0.268,-16.84,11.63,1,8.67,1,0.845,-8.72,-11.68,-2.141,1,5,0.2633,0.1952,0.2706,0.1804
167.949,1,0.81,-10.98,8.01,5,74.8,20.56,0.2313,-0.163,0.231,0.006,-0.246,0.415,-0.269,-17.07,11.63,1,8.67,1,0.856,-6.79,-2.55,2.412,1,5,0.2651,0.2025,0.2725,0.1841
168.008,1,0.81,-10.73,6.73,5,74.6,20.56,0.2317,-0.1632,0.243,0.0,-0.152,0.429,-0.274,-17.7,11.63,1,8.67,1,0.868,-7.27,-3.69,0.864,1,5,0.2752,0.2105,0.2752,0.2105
168.045,1,0.807,-10.98,6.88,5,73.8,20.56,0.2347,-0.1262,0.244,-0.003,-0.208,0.438,-0.277,-18.11,11.63,1,8.67,1,0.868,-7.27,-3.69,0.864,1,5,0.2753,0.2107,0.2716,0.2199
168.107,1,0.787,-10.73,5.88,5,77.0,20.2,0.2336,-0.1269,0.249,-0.003,-0.196,0.453,-0.282,-18.68,11.63,1,4.94,1,0.865,-6.3,-1.8,0.831,1,5,0.2792,0.2182,0.2736,0.2237
168.208,1,0.778,-10.98,5.25,5,72.9,20.81,0.2245,-0.0909,0.249,0.001,-0.1,0.476,-0.29,-19.54,11.63,1,4.94,1,0.865,-6.3,-5.38,-1.629,1,5,0.2718,0.2256,0.2736,0.2237
168.315,1,0.78,-11.23,4.64,5,73.4,20.2,0.2182,-0.0646,0.247,-0.009,-0.104,0.504,-0.301,-20.34,11.62,1,3.96,1,0.846,-3.39,0.32,3.012,1,5,0.2723,0.2204,0.2556,0.2352
168.346,1,0.773,-11.48,4.62,5,72.4,20.0,0.1945,-0.0308,0.245,-0.008,-0.084,0.508,-0.303,-20.45,11.62,1,3.96,1,0.855,-2.91,0.29,2.974,1,5,0.2701,0.2239,0.2498,0.235
168.408,1,0.761,-10.98,3.75,5,72.0,20.2,0.1999,-0.0305,0.236,-0.004,-0.045,0.522,-0.308,-20.63,11.62,1,3.96,1,0.849,-3.88,-1.25,2.496,1,5,0.2536,0.2104,0.2518,0.2266
168.447,1,0.762,-11.48,4.28,5,72.8,20.2,0.201,-0.0119,0.23,-0.001,-0.184,0.53,-0.311,-21.03,11.62,1,3.96,1,0.842,-3.88,-0.81,1.45,1,5,0.2409,0.2067,0.2517,0.2211
168.508,1,0.766,-11.48,3.57,5,70.3,20.2,0.1839,-0.0131,0.223,-0.001,-0.056,0.543,-0.316,-21.26,11.62,1,3.13,1,0.851,-4.85,-2.88,3.466,1,5,0.2348,0.2034,0.2404,0.2145
168.611,1,0.778,-10.98,3.34,5,72.7,20.0,0.2004,-0.0007,0.212,0.002,-0.042,0.562,-0.324,-21.49,11.62,1,3.13,1,0.849,-4.36,-5.43,0.0,1,5,0.2166,0.2073,0.2203,0.2036
168.646,1,0.783,-10.98,3.34,5,73.3,20.0,0.2072,-0.0028,0.207,-0.002,0.019,0.57,-0.327,-21.54,11.62,1,3.13,1,0.847,-4.36,-6.54,-2.343,1,5,0.2133,0.1969,0.2115,0.2042
168.682,1,0.782,-10.48,3.13,5,74.1,20.56,0.2058,-0.0018,0.206,-0.002,0.002,0.574,-0.329,-21.49,11.61,1,2.68,1,0.836,-3.88,-6.23,0.627,1,5,0.2097,0.1988,0.2079,0.2061
168.746,1,0.696,-9.73,2.94,4,74.8,20.51,0.2077,-0.0013,0.206,-0.003,0.005,0.589,-0.335,-21.54,11.61,1,2.68,1,0.747,-6.3,-1.86,-5.03,1,5,0.2033,0.2051,0.1996,0.2143
168.808,1,0.69,-8.98,3.14,4,74.0,20.69,0.1594,0.0134,0.207,-0.007,0.068,0.597,-0.339,-21.43,11.61,1,2.68,1,0.346,-0.6,0.95,3.977,1,4,0.2162,0.2051,0.1959,0.2125
168.846,1,0.703,-9.23,3.38,4,75.5,20.56,0.1412,0.008,0.207,-0.004,-0.047,0.605,-0.342,-21.54,11.61,1,2.68,1,0.74,4.85,-0.66,5.534,1,5,0.2142,0.2124,0.1939,0.2068
168.881,1,0.695,-8.98,3.04,4,76.4,20.89,0.1297,0.0118,0.203,-0.0,-0.02,0.612,-0.344,-21.54,11.61,1,1.75,1,0.743,4.85,-0.67,5.54,1,5,0.1956,0.2049,0.1993,0.2104
168.91,1,0.691,-8.49,2.94,4,76.7,20.56,0.1058,0.0257,0.197,-0.0,0.012,0.615,-0.346,-21.54,11.61,1,1.75,1,0.743,4.85,-0.67,5.54,1,5,0.1865,0.1939,0.1994,0.2087
168.945,1,0.69,-7.99,3.08,4,77.2,20.56,0.1046,0.0217,0.185,-0.004,-0.057,0.626,-0.35,-21.49,11.61,1,1.75,1,0.743,4.85,-0.67,5.54,1,5,0.184,0.173,0.1895,0.195
169.007,1,0.685,-7.74,3.13,4,77.1,20.56,0.1066,0.0157,0.181,-0.005,-0.018,0.632,-0.353,-21.54,11.61,1,1.75,1,0.348,1.8,1.82,0.0,1,4,0.1847,0.1756,0.1774,0.1866
169.047,1,0.683,-7.99,3.14,4,77.7,20.76,0.1204,0.0073,0.172,-0.002,-0.018,0.638,-0.355,-21.6,11.61,1,1.75,1,0.344,1.8,1.82,-0.0,1,4,0.1763,0.1726,0.1671,0.1708
169.107,1,0.682,-6.99,3.0,4,77.0,20.69,0.1413,0.0019,0.15,-0.001,-0.032,0.646,-0.359,-21.6,11.61,1,3.49,1,0.343,1.8,1.82,0.0,1,4,0.1628,0.1443,0.1536,0.1388
169.146,1,0.677,-6.74,2.99,4,77.2,20.84,0.1553,-0.0121,0.143,0.003,-0.009,0.652,-0.36,-21.6,11.61,1,3.49,1,0.732,7.27,-2.47,0.0,0,5,0.1481,0.1407,0.1518,0.1314
169.278,1,0.675,-5.74,2.93,4,77.2,20.69,0.1787,-0.0204,0.135,-0.008,0.072,0.669,-0.368,-21.6,11.59,1,3.49,1,0.344,1.8,-2.08,-1.049,1,4,0.148,0.1332,0.1203,0.1369
169.312,1,0.681,-5.49,2.67,4,76.9,20.89,0.1925,-0.0348,0.137,-0.006,-0.008,0.672,-0.369,-21.6,11.59,1,3.49,1,0.345,3.0,-0.41,-4.386,1,4,0.1481,0.137,0.124,0.137
169.344,1,0.681,-4.99,2.8,4,76.8,20.89,0.1807,-0.0264,0.14,-0.002,0.001,0.677,-0.371,-21.6,11.59,1,3.49,1,0.339,3.0,-0.86,-0.976,1,4,0.1406,0.1406,0.1351,0.1443
169.408,1,0.691,-5.24,2.8,4,75.7,20.78,0.1907,-0.0365,0.15,0.001,-0.012,0.686,-0.374,-21.66,11.59,1,3.49,1,0.753,7.27,-2.34,2.821,1,5,0.1461,0.1516,0.1498,0.1516
