t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,volts,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
35.419,1,0.666,-2.99,2.07,4,77.2,20.56,0.1507,-0.0076,0.146,0.0,-0.053,12.53,-0.65,1,0.866,3.39,6.74,0.13,1,5,0.1402,0.1492,0.1438,0.151
35.448,1,0.661,-2.99,2.03,4,77.1,20.21,0.1575,-0.0245,0.148,0.001,0.013,12.53,-0.65,1,0.866,3.39,6.74,0.13,1,5,0.142,0.151,0.1474,0.151
35.519,1,0.528,-2.99,2.04,3,78.1,20.57,0.1691,-0.0257,0.152,-0.002,0.024,12.53,-0.65,1,0.866,3.39,4.22,-1.683,1,5,0.1558,0.1447,0.1539,0.1521
35.549,1,0.536,-2.75,1.68,3,78.4,20.46,0.1579,-0.023,0.153,-0.004,0.036,12.53,0.45,1,0.866,3.39,4.22,-1.683,1,5,0.1576,0.1447,0.1539,0.1558
35.621,1,0.539,-2.5,2.09,3,77.2,20.96,0.1357,-0.0118,0.16,0.001,-0.054,12.53,0.45,1,0.857,4.36,5.38,3.37,1,5,0.1613,0.1632,0.1595,0.1576
35.648,1,0.537,-2.25,1.45,3,77.2,20.46,0.1359,-0.0238,0.161,0.001,-0.065,12.53,0.45,1,0.86,4.36,5.36,3.364,1,5,0.1632,0.1632,0.1613,0.1576
35.722,1,0.537,-2.25,1.8,3,77.5,20.46,0.1501,-0.0145,0.153,-0.002,-0.05,12.53,0.45,1,0.855,4.36,4.35,1.145,1,5,0.1613,0.1447,0.1576,0.1484
35.748,1,0.656,-2.25,1.17,4,76.2,20.16,0.1505,-0.0227,0.15,0.0,-0.039,12.53,1.64,1,0.855,4.36,4.35,1.145,1,5,0.1521,0.1447,0.1558,0.1465
35.822,1,0.532,-2.5,0.74,3,76.7,20.57,0.1684,-0.01,0.146,0.004,-0.048,12.53,1.64,1,0.863,2.91,2.2,-1.258,1,5,0.1465,0.1447,0.1558,0.1372
35.848,1,0.528,-2.5,0.74,3,76.4,20.57,0.157,0.0053,0.148,0.002,-0.127,12.53,1.64,1,0.863,2.91,2.2,-1.258,1,5,0.1539,0.1447,0.1558,0.1372
35.89,1,0.646,-2.5,0.8,4,76.7,20.21,0.1492,0.0057,0.149,-0.002,0.025,12.53,1.64,1,0.853,2.42,1.6,-1.266,1,5,0.1595,0.1409,0.1539,0.1428
35.921,1,0.532,-2.25,1.08,3,77.7,20.46,0.1566,0.0034,0.15,0.001,0.002,12.53,1.64,1,0.857,3.39,1.83,-1.789,1,5,0.1484,0.1465,0.1558,0.1502
35.948,1,0.637,-2.0,0.92,4,76.9,20.21,0.1498,-0.0057,0.151,0.001,-0.028,12.54,1.84,1,0.857,3.39,1.83,-1.789,1,5,0.1465,0.1484,0.1558,0.1521
36.019,1,0.67,-2.25,1.09,4,74.2,20.03,0.1608,-0.0055,0.155,0.001,-0.09,12.54,1.84,1,0.84,2.42,2.25,-1.493,1,5,0.1576,0.1539,0.1576,0.1502
36.048,1,0.666,-2.0,0.85,4,74.5,20.08,0.1676,-0.0071,0.154,-0.0,0.001,12.54,1.84,1,0.84,2.42,2.25,-1.493,1,5,0.1595,0.1521,0.1558,0.1484
36.087,1,0.651,-1.75,0.7,4,76.3,20.16,0.1699,-0.0046,0.152,0.001,0.059,12.54,1.84,1,0.858,3.39,1.7,-0.089,1,5,0.1539,0.1502,0.1558,0.1484
36.121,1,0.643,-1.5,0.98,4,77.2,20.08,0.1677,-0.0032,0.154,0.003,-0.009,12.54,1.84,1,0.838,4.36,0.57,-3.518,1,5,0.1502,0.1576,0.1558,0.1521
36.154,1,0.651,-1.5,0.69,4,74.2,19.92,0.1434,-0.0098,0.161,0.002,0.009,12.54,1.84,1,0.85,3.39,2.79,0.385,1,5,0.1521,0.1651,0.1595,0.1558
36.188,1,0.647,-1.5,0.98,4,73.1,20.08,0.1501,-0.0036,0.163,0.0,-0.047,12.54,1.84,1,0.855,3.39,1.85,-1.809,1,5,0.1651,0.1688,0.1576,0.1595
36.22,1,0.656,-1.25,0.45,4,76.2,19.87,0.1642,-0.0117,0.163,-0.002,0.013,12.54,1.84,1,0.852,3.39,1.85,-1.785,1,5,0.1688,0.1632,0.1576,0.1613
36.248,1,0.66,-1.0,0.43,4,75.8,20.21,0.1685,-0.0017,0.158,-0.003,0.038,12.54,1.84,1,0.852,3.39,1.85,-1.785,1,5,0.1632,0.1539,0.1558,0.1595
36.291,1,0.661,-0.75,0.58,4,73.9,19.87,0.169,-0.0036,0.158,0.001,-0.025,12.54,1.84,1,0.861,4.36,2.9,-0.133,1,5,0.1502,0.1539,0.1632,0.1632
36.319,1,0.661,-1.0,0.53,4,73.6,20.08,0.1692,-0.01,0.159,0.005,0.036,12.54,1.84,1,0.85,4.36,1.47,-1.405,1,5,0.1521,0.1613,0.1669,0.1576
36.347,1,0.666,-0.75,0.87,4,73.9,20.03,0.1692,-0.0052,0.162,0.005,-0.031,12.54,1.11,1,0.85,4.36,1.47,-1.405,1,5,0.1576,0.1669,0.1669,0.1558
36.419,1,0.665,-0.5,0.55,4,76.1,20.21,0.1699,-0.0163,0.163,-0.001,0.043,12.54,1.11,1,0.859,4.36,3.03,-1.75,1,5,0.1669,0.1632,0.1613,0.1613
36.454,1,0.666,-0.5,0.94,4,74.4,19.92,0.1698,-0.0108,0.165,0.002,-0.025,12.54,1.11,1,0.857,4.36,3.03,-1.752,1,5,0.1558,0.1651,0.1688,0.1706
36.52,1,0.664,-0.75,0.86,4,73.9,20.03,0.1698,-0.0202,0.169,0.002,-0.055,12.54,1.11,1,0.862,4.36,1.47,-1.357,1,5,0.1657,0.1675,0.1749,0.1694
36.548,1,0.656,-0.75,0.86,4,73.9,20.03,0.1696,-0.0151,0.17,-0.001,-0.068,12.53,1.41,1,0.862,4.36,1.47,-1.357,1,5,0.1731,0.1675,0.1712,0.1694
36.621,1,0.537,-0.75,0.88,3,74.9,20.46,0.1684,-0.0152,0.173,0.001,0.014,12.53,1.41,1,0.869,4.36,1.49,0.345,1,5,0.1706,0.1725,0.1762,0.1725
36.719,1,0.663,-1.0,0.61,4,74.7,20.77,0.1505,-0.0137,0.168,-0.006,0.006,12.53,1.41,1,0.857,3.39,0.33,-3.039,1,5,0.178,0.1613,0.1632,0.1688
36.754,1,0.67,-1.0,0.43,4,73.4,20.21,0.144,-0.004,0.166,-0.0,0.006,12.53,1.41,1,0.867,3.88,1.27,-0.607,1,5,0.1651,0.1613,0.1688,0.1669
36.821,1,0.652,-1.5,0.68,4,73.0,20.5,0.1651,-0.0015,0.161,0.004,-0.048,12.53,1.41,1,0.86,3.39,0.64,1.01,1,5,0.1547,0.162,0.1675,0.1583
36.887,1,0.64,-1.25,0.17,4,71.4,20.45,0.1679,-0.0027,0.156,-0.002,0.063,12.53,1.41,1,0.864,3.39,-0.4,0.489,1,5,0.1662,0.1553,0.1535,0.1499
36.92,1,0.63,-1.0,0.43,4,70.1,20.21,0.1661,0.0072,0.156,-0.001,0.058,12.53,1.41,1,0.853,3.39,1.38,-0.86,1,5,0.1583,0.1546,0.1546,0.1564
36.956,1,0.635,-1.0,0.59,4,72.4,20.77,0.1645,-0.0025,0.159,0.002,0.017,12.52,0.98,1,0.872,3.88,1.28,-0.655,1,5,0.1513,0.1606,0.1606,0.1624
37.018,1,0.581,-1.5,1.13,4,74.5,20.77,0.1653,-0.0061,0.161,-0.003,-0.044,12.52,0.98,1,0.887,2.91,1.1,-0.071,1,5,0.1624,0.1624,0.1532,0.1643
37.088,1,0.521,-1.0,0.4,3,74.4,20.57,0.1293,-0.0086,0.159,-0.003,0.065,12.52,0.98,1,0.887,2.42,-2.26,-2.652,1,5,0.1613,0.1576,0.1558,0.1632
37.154,1,0.651,-0.75,0.58,4,74.7,20.45,0.1378,-0.0004,0.156,0.001,-0.028,12.52,1.57,1,0.884,2.91,0.11,-0.856,1,5,0.1502,0.1558,0.1613,0.1613
37.187,1,0.531,-0.75,0.53,3,75.4,20.46,0.1448,-0.0077,0.152,-0.001,-0.072,12.52,1.57,1,0.873,2.91,0.11,-0.834,1,5,0.1539,0.1539,0.1484,0.1521
37.32,1,0.628,-0.75,1.27,4,78.1,20.52,0.1496,-0.0058,0.139,0.003,0.008,12.52,1.57,1,0.9,2.91,0.11,-0.781,1,5,0.1298,0.1409,0.1428,0.1409
37.359,1,0.674,-0.75,0.3,4,77.9,20.45,0.1253,-0.0186,0.141,0.002,-0.026,12.52,0.98,1,0.905,2.91,-0.34,0.364,1,5,0.1372,0.1428,0.1428,0.1409
37.419,1,0.682,-0.75,0.2,4,76.7,20.16,0.146,-0.0001,0.14,-0.002,0.031,12.52,0.98,1,0.893,2.42,-2.26,-4.269,1,5,0.1465,0.1354,0.1391,0.1372
37.455,1,0.672,-0.5,-0.12,4,76.3,19.95,0.1399,0.0024,0.136,0.0,0.038,12.52,0.98,1,0.882,2.91,-2.75,-3.205,1,5,0.1354,0.1298,0.1428,0.1372
37.518,1,0.646,-0.5,0.27,4,76.9,20.38,0.1539,0.0069,0.137,0.002,0.014,12.52,0.98,1,0.892,3.39,-0.65,-0.026,1,5,0.1298,0.1372,0.1409,0.1391
37.554,1,0.513,-0.5,0.17,3,77.3,20.57,0.167,-0.0026,0.138,0.002,-0.022,12.5,-0.04,1,0.896,3.39,-0.65,-0.037,1,5,0.1335,0.1409,0.1391,0.1372
37.621,1,0.644,-0.25,-0.06,4,76.8,20.45,0.1469,0.0004,0.14,0.001,0.047,12.5,-0.04,1,0.927,2.91,-1.31,-1.92,1,5,0.1391,0.1428,0.1409,0.1391
37.688,1,0.656,0.5,0.12,4,76.1,20.41,0.1575,0.0031,0.146,0.005,-0.014,12.5,-0.04,1,0.895,3.88,-1.28,-4.24,1,5,0.1354,0.1502,0.1502,0.1465
37.719,1,0.66,0.25,0.44,4,76.8,20.16,0.133,-0.0096,0.148,0.006,-0.022,12.5,-0.04,1,0.894,3.88,-0.22,-1.917,1,5,0.1428,0.1576,0.1502,0.1428
37.747,1,0.526,0.25,0.42,3,76.8,20.46,0.1395,-0.0131,0.148,0.004,0.008,12.5,-0.36,1,0.894,3.88,-0.22,-1.917,1,5,0.1484,0.1558,0.1484,0.1391
37.818,1,0.66,0.25,0.06,4,76.9,20.45,0.1249,-0.011,0.14,-0.003,0.005,12.5,-0.36,1,0.934,3.39,-1.2,0.69,1,5,0.1465,0.1372,0.1372,0.1391
37.847,1,0.663,0.25,-0.13,4,75.9,20.16,0.1317,-0.0039,0.139,-0.002,0.032,12.5,-0.36,1,0.934,3.39,-1.2,0.69,1,5,0.1409,0.1354,0.1372,0.1409
37.919,1,0.662,0.0,0.41,4,73.8,20.21,0.1388,0.0004,0.133,0.006,0.007,12.5,-0.36,1,0.927,3.39,-1.21,0.618,1,5,0.128,0.1354,0.1428,0.1261
37.946,1,0.642,0.0,0.53,4,71.8,20.77,0.1456,-0.0085,0.133,0.004,-0.011,12.49,-1.5,1,0.927,3.39,-1.21,0.618,1,5,0.1335,0.1354,0.1391,0.1243
38.019,1,0.572,0.5,-0.26,4,68.5,20.12,0.1664,-0.0132,0.132,-0.002,0.032,12.49,-1.5,1,0.866,8.24,8.0,0.581,1,5,0.1391,0.1317,0.128,0.1298
38.047,1,0.606,0.5,-0.21,4,69.0,20.21,0.1558,0.0003,0.133,0.0,0.028,12.49,-1.5,1,0.866,8.24,8.0,0.581,1,5,0.1335,0.1335,0.1335,0.1317
38.119,1,0.427,0.75,0.34,3,67.5,18.98,0.1609,-0.0,0.147,0.003,-0.021,12.49,-1.5,1,0.837,9.21,8.16,-0.149,1,5,0.1414,0.1506,0.1506,0.1469
38.146,1,0.563,0.75,-0.7,4,67.6,20.03,0.1493,-0.0161,0.15,0.001,-0.025,12.49,-1.11,1,0.837,9.21,8.16,-0.149,1,5,0.1473,0.1528,0.1492,0.151
38.254,1,0.634,0.5,-0.25,4,69.3,19.65,0.092,0.005,0.153,-0.002,-0.003,12.49,-1.11,1,0.79,8.24,8.11,5.782,1,5,0.1543,0.1506,0.1524,0.1561
38.318,1,0.602,0.5,-0.25,4,66.4,19.65,0.094,0.0003,0.14,0.006,-0.043,12.49,-1.11,1,0.723,8.24,7.6,-1.374,1,4,0.1329,0.1403,0.1513,0.1366
38.352,1,0.466,0.5,-0.23,3,64.3,19.27,0.108,0.0001,0.135,0.006,-0.0,12.49,1.42,1,0.784,4.85,12.63,0.0,0,5,0.1314,0.1388,0.1443,0.1258
38.417,1,0.605,0.0,-1.52,5,65.6,19.97,0.129,0.0003,0.114,0.003,-0.035,12.49,1.42,1,0.717,2.42,-2.97,-2.424,1,4,0.1289,0.1197,0.1252,0.1031
38.447,1,0.6,0.25,-1.43,4,68.9,19.87,0.1172,0.0303,0.11,0.002,-0.008,12.49,1.42,1,0.717,2.42,-2.97,-2.424,1,4,0.1144,0.1015,0.1237,0.1015
38.518,1,0.535,-0.25,-0.59,3,72.3,19.27,0.1047,0.0231,0.109,0.006,-0.031,12.49,1.42,1,0.706,1.94,-1.89,-1.921,1,4,0.102,0.1076,0.1224,0.1001
38.586,1,0.532,-0.25,-0.68,3,70.1,19.85,0.1258,0.0153,0.104,0.003,-0.01,12.48,1.0,1,0.708,1.45,-2.48,-1.921,1,4,0.1057,0.1076,0.1057,0.0964
38.719,1,0.547,0.0,-0.62,3,72.8,19.27,0.1497,0.0183,0.109,-0.003,0.054,12.48,1.0,1,0.705,2.42,-2.51,-5.294,1,4,0.1001,0.1076,0.1039,0.1243
38.819,1,0.538,0.0,-0.36,3,70.7,19.27,0.09,0.0105,0.13,-0.001,-0.011,12.48,-0.38,1,0.694,2.91,-0.87,3.475,1,4,0.1298,0.1372,0.1205,0.1335
38.885,1,0.661,-0.25,-0.34,4,72.5,19.64,0.111,0.0063,0.122,-0.005,0.013,12.48,-0.38,1,0.738,4.85,14.57,0.0,0,5,0.128,0.1261,0.1094,0.1261
38.914,1,0.664,-0.25,-0.08,4,72.9,19.64,0.1249,0.0097,0.119,-0.004,0.052,12.48,-0.38,1,0.738,4.85,14.57,0.0,0,5,0.1205,0.1187,0.1113,0.1261
39.217,1,0.666,0.0,-0.02,4,74.0,19.07,0.07,0.0037,0.122,-0.001,-0.061,12.49,1.35,1,0.66,3.88,40.31,0.0,0,5,0.1131,0.1243,0.1168,0.1335
39.311,1,0.659,-0.25,-0.44,4,72.0,19.07,0.07,0.0,0.109,0.005,-0.07,12.49,1.35,1,0.639,-1.45,40.13,0.0,0,5,0.1076,0.1113,0.1168,0.102
39.351,1,0.661,-0.5,-0.12,4,71.5,18.79,0.07,0.0105,0.1,-0.001,-0.054,12.49,7.29,1,0.639,-1.45,40.13,0.0,0,5,0.1076,0.0927,0.1057,0.0946
39.452,1,0.647,-1.0,-0.27,4,69.2,19.07,0.07,0.0072,0.076,-0.004,0.017,12.49,7.29,1,0.692,-10.18,35.93,0.0,0,5,0.076,0.0631,0.0797,0.0835
39.485,1,0.645,-1.0,-0.28,4,69.4,19.07,0.07,0.0159,0.07,-0.005,0.021,12.49,7.29,1,0.701,-13.57,34.96,0.0,0,5,0.0705,0.0649,0.0649,0.0797
39.586,1,0.651,-0.75,0.19,4,70.1,19.07,0.0861,0.0145,0.065,0.005,-0.022,12.48,11.9,1,0.726,-20.36,31.58,0.0,0,5,0.0581,0.0744,0.0653,0.0617
39.719,1,0.65,-0.5,-0.61,4,71.0,19.62,0.1351,0.0027,0.076,-0.003,-0.009,12.48,11.9,1,0.721,-26.66,25.15,0.0,0,5,0.076,0.0742,0.0705,0.0816
39.785,1,0.672,-0.5,-0.24,4,72.2,19.08,0.1562,0.0186,0.096,-0.002,0.01,12.48,14.76,1,0.702,-26.66,26.66,0.0,0,5,0.0937,0.0937,0.0937,0.1029
39.816,1,0.677,-0.5,-0.26,4,73.1,19.36,0.17,0.0102,0.111,-0.002,0.034,12.48,14.76,1,0.708,-25.69,30.13,0.0,0,5,0.1084,0.1102,0.1084,0.1175
39.883,1,0.633,0.0,-0.34,4,72.3,19.62,0.1715,0.0111,0.143,0.001,0.021,12.48,14.76,1,0.697,-25.69,35.79,0.0,0,5,0.1407,0.1499,0.1371,0.1426
39.917,1,0.691,0.0,-0.11,4,74.9,19.62,0.1479,0.0063,0.159,0.001,-0.048,12.48,14.76,1,0.71,-25.69,39.52,0.0,0,5,0.1572,0.1682,0.1517,0.159
40.018,1,0.649,0.75,-0.16,4,75.9,19.72,0.1737,0.0024,0.167,0.001,-0.046,12.49,16.21,1,0.71,-29.57,42.9,0.0,0,5,0.1628,0.1665,0.1684,0.1684
40.083,1,0.669,0.75,-0.54,4,73.7,19.64,0.1514,-0.0048,0.171,0.001,-0.045,12.49,16.21,1,0.71,-29.57,42.9,0.0,0,5,0.1739,0.1739,0.1702,0.1665
40.116,1,0.586,0.25,0.08,4,74.6,20.03,0.1653,0.0056,0.171,-0.005,-0.002,12.49,16.21,1,0.731,-36.35,46.13,0.0,0,5,0.1836,0.1688,0.1632,0.1669
40.183,1,0.652,0.25,-0.06,4,73.7,19.87,0.129,-0.0035,0.166,0.0,-0.042,12.49,19.55,1,0.713,-35.38,45.68,0.0,0,5,0.1669,0.1669,0.1651,0.1651
40.283,1,0.66,-0.75,0.16,4,72.6,19.93,0.1641,-0.0006,0.163,-0.001,-0.033,12.49,19.55,1,0.733,-37.81,44.78,0.0,0,5,0.1651,0.1521,0.1725,0.1632
40.317,1,0.522,-0.75,-0.08,3,73.4,19.85,0.169,0.0056,0.16,0.0,0.003,12.49,19.55,1,0.738,-38.78,42.24,0.0,0,5,0.1632,0.1521,0.1688,0.1558
40.385,1,0.493,-0.25,-2.29,3,74.5,20.46,0.1484,0.0101,0.161,0.006,-0.03,12.49,23.69,1,0.76,-33.93,40.91,0.0,0,5,0.1595,0.1669,0.1669,0.1521
40.483,1,0.603,-0.5,-1.67,4,77.3,22.19,0.144,0.0535,0.162,0.0,-0.006,12.49,23.69,1,0.791,-28.11,30.22,0.0,0,5,0.1613,0.1595,0.1651,0.1613
40.515,1,0.459,-0.5,0.07,3,76.9,23.87,0.1324,0.0399,0.161,0.003,-0.01,12.49,23.69,1,0.798,-26.17,30.54,0.0,0,5,0.1576,0.1595,0.1688,0.1595
40.584,1,0.452,-1.0,1.98,3,79.8,23.35,0.0961,0.0035,0.155,0.007,-0.082,12.51,24.4,1,0.806,-22.3,30.39,0.0,0,5,0.1539,0.1632,0.1613,0.1428
40.616,1,0.438,-1.0,4.16,3,80.3,23.94,0.0724,-0.024,0.152,-0.001,-0.001,12.51,24.4,1,0.816,-20.36,28.76,0.0,0,5,0.1632,0.1484,0.1521,0.1428
40.717,1,0.434,-1.5,12.51,4,80.8,30.78,0.1075,-0.063,0.134,0.004,-0.045,12.51,24.4,1,0.84,-20.36,19.25,0.0,0,5,0.1261,0.1205,0.1539,0.1335
40.783,1,0.372,-5.24,19.3,4,80.6,34.96,0.0711,-0.2036,0.122,0.001,-0.054,12.51,28.98,1,0.858,-19.39,13.26,0.0,0,5,0.1317,0.1298,0.1168,0.1094
40.814,1,0.494,-4.49,24.83,4,81.4,28.81,0.0849,-0.2783,0.119,-0.001,-0.051,12.51,28.98,1,0.85,-18.42,12.16,0.0,0,5,0.1354,0.1261,0.1094,0.1057
40.918,1,0.498,-0.75,26.81,4,83.3,29.73,0.07,-0.3902,0.104,-0.003,-0.062,12.51,28.98,1,0.863,-25.2,-5.34,0.0,0,5,0.1076,0.0853,0.1168,0.1076
41.016,1,0.537,0.75,30.38,4,83.6,27.19,0.07,-0.4242,0.098,-0.001,-0.125,12.51,41.13,1,0.854,-31.5,-20.4,0.0,0,5,0.128,0.089,0.1057,0.0705
41.081,1,0.662,0.25,29.89,5,84.2,23.89,0.0754,-0.457,0.092,-0.002,-0.232,12.51,41.13,1,0.92,-38.78,-35.68,0.0,0,5,0.1317,0.0612,0.1187,0.0556
41.115,1,0.681,-0.75,30.23,5,83.9,23.34,0.0777,-0.471,0.085,-0.003,-0.35,12.51,41.13,1,0.925,-39.74,-38.28,0.0,0,5,0.128,0.0482,0.1243,0.0519
41.183,1,0.604,-2.0,29.4,4,82.1,24.16,0.0761,-0.4611,0.076,-0.007,-0.38,12.51,40.77,1,0.917,-43.62,-42.02,0.0,0,5,0.1354,0.0019,0.1354,0.0297
41.213,1,0.619,-1.75,27.82,4,82.3,24.72,0.0801,-0.4853,0.075,-0.008,-0.42,12.51,40.77,1,0.906,-45.08,-43.29,0.0,0,5,0.1428,0.0,0.1335,0.0223
41.282,1,0.673,-4.49,26.12,5,81.9,24.45,0.0876,-0.4682,0.072,-0.003,-0.399,12.51,40.77,1,0.912,-44.59,-44.92,0.0,0,5,0.1532,-0.0036,0.1422,-0.0036
41.315,1,0.643,-6.99,25.53,5,81.1,24.45,0.07,-0.4067,0.075,0.0,-0.437,12.51,40.77,1,0.876,-44.11,-42.63,0.0,0,5,0.1495,-0.0018,0.1459,0.0
41.381,1,0.652,-4.49,20.24,5,79.7,22.65,0.07,-0.3727,0.076,0.0,-0.44,12.51,29.64,1,0.902,-37.81,-36.85,0.0,0,5,0.1431,0.0072,0.1449,0.0072
41.415,1,0.684,-5.24,19.98,5,80.4,22.46,0.07,-0.3133,0.074,-0.001,-0.405,12.51,29.64,1,0.907,-35.87,-32.08,0.0,0,5,0.1418,0.0035,0.1418,0.0071
41.514,1,0.686,-7.24,18.23,5,78.9,21.46,0.07,-0.3007,0.074,0.004,-0.273,12.51,29.64,1,0.912,-29.08,-20.22,0.0,0,5,0.1205,0.0223,0.1335,0.0185
41.544,1,0.704,-7.24,17.14,5,78.2,21.46,0.07,-0.2454,0.072,0.005,-0.21,12.51,29.64,1,0.912,-29.08,-20.22,0.0,0,5,0.1113,0.0297,0.1243,0.0223
41.583,1,0.708,-7.49,17.27,5,77.9,21.96,0.07,-0.2292,0.07,0.0,-0.217,12.52,17.64,1,0.858,-20.84,-11.49,2.929,1,5,0.1057,0.0297,0.1113,0.0334
41.619,1,0.719,-8.24,17.44,5,78.5,21.46,0.07,-0.2301,0.068,-0.002,-0.212,12.52,17.64,1,0.888,-17.93,-4.13,7.435,1,5,0.1057,0.0315,0.1001,0.0352
41.682,1,0.668,-7.99,16.7,4,77.8,21.64,0.07,-0.2266,0.069,-0.003,-0.101,12.52,17.64,1,0.791,-9.21,7.53,6.806,1,5,0.102,0.0408,0.0909,0.0408
41.715,1,0.68,-8.24,17.13,4,77.3,21.24,0.0838,-0.2179,0.07,-0.002,-0.118,12.52,17.64,1,0.848,-7.27,15.68,6.765,1,5,0.0964,0.0501,0.0872,0.0482
41.783,1,0.681,-7.99,16.03,4,76.1,21.2,0.1049,-0.2234,0.074,-0.002,-0.131,12.52,8.59,1,0.784,3.88,29.48,0.0,0,5,0.0927,0.0519,0.0909,0.0593
41.815,1,0.612,-7.74,15.49,4,75.0,20.95,0.1188,-0.2317,0.078,-0.0,-0.136,12.52,8.59,1,0.84,3.88,32.88,0.0,0,5,0.0964,0.0575,0.0983,0.0612
41.846,1,0.66,-7.74,15.67,4,75.7,20.95,0.1069,-0.2015,0.083,0.001,-0.173,12.52,8.59,1,0.84,3.88,32.88,0.0,0,5,0.1001,0.0649,0.1039,0.0631
41.882,1,0.672,-7.74,15.5,4,76.2,21.14,0.1213,-0.2335,0.094,0.001,-0.147,12.52,8.59,1,0.84,3.88,32.88,0.0,0,5,0.1187,0.0742,0.1168,0.0668
41.915,1,0.683,-7.24,15.0,4,75.9,20.96,0.1351,-0.2601,0.105,-0.001,-0.217,12.52,8.59,1,0.827,2.42,30.16,0.0,0,5,0.1354,0.0797,0.128,0.076
41.982,1,0.677,-6.49,14.24,4,75.3,20.48,0.1486,-0.2819,0.117,-0.0,-0.189,12.52,12.54,1,0.834,-1.94,21.52,0.0,0,5,0.1502,0.0872,0.1465,0.0853
42.013,1,0.684,-6.49,14.23,4,76.0,20.41,0.1522,-0.28,0.122,0.0,-0.228,12.52,12.54,1,0.834,-1.94,21.52,0.0,0,5,0.1558,0.089,0.1558,0.089
42.115,1,0.676,-4.49,11.13,4,75.7,20.66,0.1522,-0.2773,0.154,-0.001,-0.258,12.52,12.54,1,0.844,-10.66,1.44,0.343,1,5,0.191,0.1039,0.1892,0.1113
42.183,1,0.746,-5.74,11.5,5,78.5,20.0,0.167,-0.2467,0.166,0.007,-0.214,12.52,14.9,1,0.863,-12.12,-4.14,-6.395,1,5,0.204,0.1335,0.2114,0.1131
42.214,1,0.775,-5.74,10.59,5,77.2,19.85,0.1432,-0.2048,0.167,0.006,-0.299,12.52,14.9,1,0.863,-12.12,-4.14,-6.395,1,5,0.2059,0.1335,0.2114,0.1168
42.282,1,0.76,-5.24,9.68,5,75.8,20.0,0.1075,-0.1329,0.166,0.004,-0.202,12.52,14.9,1,0.877,-13.09,-12.63,0.0,0,5,0.1984,0.128,0.2133,0.1261
42.31,1,0.762,-5.24,9.67,5,76.1,20.0,0.0959,-0.1234,0.166,0.007,-0.214,12.52,14.9,1,0.877,-13.09,-12.63,0.0,0,5,0.1929,0.128,0.217,0.1243
42.344,1,0.74,-5.49,10.01,5,75.5,19.97,0.0717,-0.1227,0.161,0.01,-0.248,12.52,14.9,1,0.877,-13.09,-12.63,0.0,0,5,0.1813,0.1277,0.2146,0.1203
42.383,1,0.725,-4.24,8.42,5,73.5,20.56,0.07,-0.1253,0.156,0.011,-0.125,12.52,8.99,1,0.844,-6.3,-6.44,0.0,0,5,0.1795,0.1332,0.2017,0.111
42.417,1,0.731,-3.99,8.39,5,75.3,20.56,0.07,-0.1123,0.148,0.015,-0.209,12.52,8.99,1,0.87,-5.33,-5.96,0.0,0,5,0.1708,0.1359,0.191,0.0955
42.48,1,0.731,-3.99,8.15,5,74.7,19.97,0.07,-0.1128,0.138,0.014,-0.248,12.52,8.99,1,0.845,-2.42,-5.86,0.0,0,5,0.1565,0.1234,0.1804,0.0902
42.582,1,0.716,-3.24,6.79,5,76.4,20.46,0.07,-0.107,0.11,0.007,-0.187,12.52,6.01,1,0.861,0.0,-4.21,0.0,0,5,0.1255,0.0867,0.1476,0.0794
42.613,1,0.712,-2.99,6.61,5,76.7,20.0,0.07,-0.0918,0.11,0.007,-0.187,12.52,6.01,1,0.855,1.45,-0.9,0.0,0,5,0.1255,0.0867,0.1476,0.0794
42.649,1,0.709,-2.25,5.82,5,75.9,20.0,0.07,-0.0908,0.099,0.011,-0.116,12.52,6.01,1,0.861,1.45,-0.34,0.0,0,5,0.1078,0.0932,0.1261,0.0695
42.681,1,0.709,-2.75,6.2,5,77.7,20.46,0.07,-0.0859,0.094,0.009,-0.117,12.52,6.01,1,0.856,1.45,-2.42,0.0,0,5,0.1021,0.0875,0.1185,0.0675
42.708,1,0.696,-2.75,5.53,5,76.9,20.46,0.07,-0.0854,0.088,0.01,-0.115,12.52,6.01,1,0.856,1.45,-2.42,0.0,0,5,0.0985,0.0839,0.1131,0.0584
42.78,1,0.741,-2.75,5.61,5,77.2,20.46,0.07,-0.0725,0.073,0.003,-0.105,12.52,4.04,1,0.853,1.94,-5.66,0.0,0,5,0.0927,0.0631,0.089,0.0464
42.809,1,0.736,-2.99,5.77,5,77.7,20.56,0.0726,-0.0738,0.07,0.001,-0.093,12.52,4.04,1,0.84,4.85,0.16,0.0,0,5,0.089,0.0556,0.0853,0.0482
42.852,1,0.728,-3.24,5.21,5,77.5,20.46,0.07,-0.0733,0.057,-0.002,-0.105,12.52,4.04,1,0.857,4.36,0.78,0.0,0,5,0.0705,0.0371,0.0723,0.0482
42.882,1,0.722,-3.49,5.5,5,77.6,20.96,0.07,-0.0605,0.054,-0.001,-0.117,12.52,4.04,1,0.855,3.39,0.69,0.0,0,5,0.0663,0.035,0.0718,0.0442
